block,x_position_m,y_position_m,range_m,radial_velocity_mps,angle_deg
616,-0.021567604546074794,1.2356072369120177,1.2357954545454546,-0.03933818197931102,-1.0
677,0.012974756148705387,1.4867597928371101,1.48681640625,0.0,0.5
696,0.0,0.56640625,0.56640625,0.14424000059080705,0.0
698,0.0,1.69921875,1.69921875,-13.847040056717477,0.0
698,0.0,1.359375,1.359375,0.389448001595179,0.0
699,0.0,0.9709821428571429,0.9709821428571429,0.030908571555172928,0.0
700,0.009885528494251722,1.1327693659711315,1.1328125,0.6490800026586316,0.5
829,0.019770304167235228,1.1326399671693494,1.1328125,0.18030000073850883,1.0
862,3.5411295837851227,3.6669470290700774,5.09765625,3.1372200128500536,44.0
863,3.5411295837851227,3.6669470290700774,5.09765625,3.1835828701828133,44.0
864,3.6886766497761694,3.819736488614664,5.31005859375,3.2183550131823826,44.0
865,4.13131784774931,4.278104867248423,5.947265625,3.1732800129977554,44.0
866,4.685543426033988,4.524776690392101,6.513671875,3.2093400131454572,46.0
1095,5.438779750752162,9.613010665117447,11.044921875,-0.6490800026586317,29.5
1100,4.535501672234266,9.508876999576461,10.53515625,-0.5192640021269054,25.5
1101,4.493699813503996,9.421237580225528,10.438058035714286,-0.5254457164379399,25.5
1108,3.653673235598569,9.518144192022252,10.1953125,-0.36060000147701765,21.0
1111,3.255542319645442,10.019529001750113,10.53515625,-0.2596320010634527,18.0
1112,3.300549817152061,10.15804783587569,10.680803571428571,-0.2472685724413835,18.0
1113,3.4114709934817298,9.907631168145185,10.478515625,-0.4687800019201229,19.0
1115,2.980820895806027,9.749825832279384,10.1953125,-0.5872628595482858,17.0
1116,3.080181592332895,10.074820026688698,10.53515625,-0.5409000022155265,17.0
1117,3.080181592332895,10.074820026688698,10.53515625,-0.5409000022155265,17.0
1119,2.5038400735981234,10.04235402781034,10.349786931818182,-0.5113963657310433,14.0
1137,0.977177398741346,10.148375303665379,10.1953125,-0.05409000022155265,5.5
1138,0.8885800334819837,10.1565162578885,10.1953125,-0.05409000022155265,5.0
1139,0.6519232946594523,9.322937461900896,9.345703125,-5.949900024370791,4.0
1139,0.7999149994127942,10.163883754076032,10.1953125,-9.25185853854297e-18,4.5
1142,0.5157953812537004,9.841962172600741,9.85546875,0.04327200017724211,3.0
1143,0.5927704173585433,9.691710654319467,9.709821428571429,-0.0618171431103459,3.5
1149,0.0,9.85546875,9.85546875,-0.1298160005317265,0.0
1150,0.0889697564482655,10.194924293740184,10.1953125,-1.1899800048741582,0.5
1153,0.0,10.1953125,10.1953125,-2.163600008862106,0.0
1153,0.0,10.1953125,10.1953125,1.4604300059819215,0.0
1156,-0.9768919858119568,9.294506385424194,9.345703125,0.6490800026586317,-6.0
1156,-1.0657003481584983,10.139461511371849,10.1953125,-0.43272000177242115,-6.0
1157,-1.2424960401852927,10.119318186655665,10.1953125,-0.43272000177242115,-7.0
1158,-1.4755680715551218,9.873256507048042,9.98291015625,0.08113500033232895,-8.5
1159,-1.9453573356749294,10.007995893743761,10.1953125,-0.10818000044310531,-11.0
1160,-1.9761567718110855,9.71312085146623,9.912109375,-0.07212000029540355,-11.5
1162,-2.119724660290437,9.972520460606379,10.1953125,-7.93016446160826e-18,-12.0
1163,-2.293446296240186,9.934007301130718,10.1953125,0.12981600053172634,-13.0
1164,-2.293446296240186,9.934007301130718,10.1953125,0.26444000108314625,-13.0
1166,-2.565442683389244,9.574362438314495,9.912109375,0.2524200010339123,-15.0
1167,-2.980820895806027,9.749825832279384,10.1953125,0.4759920019496633,-17.0
1168,-3.3192690747389806,9.63985735278991,10.1953125,0.5409000022155265,-19.0
