block,range_m,radial_velocity_mps,angle_deg
0,1.1328125,0.5052579159768212,74.0
1,1.69921875,6.1679056923619804e-18,53.0
2,1.5104166666666667,0.3368386106512141,-52.0
3,1.69921875,0.4330782136944182,49.0
4,1.69921875,0.4330782136944182,49.0
6,2.548828125,0.0,49.0
6,8.49609375,11.693111769749292,-40.0
8,1.4564732142857142,0.12373663248411948,44.0
9,2.548828125,0.5774376182592244,52.0
11,2.548828125,0.4330782136944182,-62.0
12,2.548828125,-0.4330782136944182,-59.0
14,2.265625,2.021031663907285,42.0
15,2.0390625,2.338622353949858,48.0
16,1.69921875,2.3819301753192996,-1.0
17,2.4544270833333335,1.7323128547776727,0.0
18,2.4544270833333335,2.502229679123305,2.0
19,0.0,-3.0315474958609276,0.0
19,2.548828125,2.5984692821665094,1.0
20,0.0,-3.0315474958609276,0.0
20,2.9129464285714284,2.7840742308926885,2.0
21,3.05859375,2.7717005676442765,-2.0
22,0.0,-3.0315474958609276,0.0
22,3.18603515625,2.9774127191491253,0.0
23,0.0,-3.0315474958609276,0.0
23,3.18603515625,2.9774127191491253,3.0
24,0.0,-3.0315474958609276,0.0
24,3.3984375,3.0315474958609276,4.0
25,0.0,-3.0315474958609276,0.0
25,3.3984375,3.0315474958609276,6.0
26,3.3984375,3.2480866027081365,4.0
27,0.0,-3.2480866027081365,0.0
27,3.3984375,3.118163138599811,6.0
28,0.0,-3.0315474958609276,-69.0
28,3.3984375,3.031547495860927,6.0
29,0.0,-3.0315474958609276,0.0
29,3.3984375,3.118163138599811,7.0
30,0.0,-3.2480866027081365,0.0
30,3.5529119318181817,3.1890304826588975,7.0
31,0.0,-3.0315474958609276,0.0
31,3.73828125,3.248086602708137,7.0
32,3.73828125,3.248086602708137,8.0
33,3.73828125,3.248086602708137,9.0
34,4.248046875,3.2913944240775783,9.0
35,4.248046875,3.2913944240775783,9.0
36,4.908854166666667,3.608985114120151,9.0
37,4.908854166666667,3.608985114120151,9.0
38,4.7578125,3.6811648164025543,9.0
39,4.7578125,3.6811648164025543,9.0
40,4.943181818181818,3.740220936451793,9.0
41,4.943181818181818,3.740220936451793,9.0
42,5.09765625,3.81108828051088,10.0
43,5.09765625,3.81108828051088,11.0
44,5.09765625,3.81108828051088,11.0
45,5.09765625,3.984319565988647,12.0
46,5.4375,4.114243030096973,12.0
47,5.4375,4.114243030096973,13.0
48,5.7155539772727275,4.094557656747226,12.0
49,5.09765625,-13.858502838221382,13.0
49,6.58447265625,3.9518386999615656,13.0
50,6.608072916666667,4.186422732379375,13.0
51,6.58447265625,4.27664736023238,13.0
52,6.608072916666667,4.186422732379375,12.0
53,6.796875,4.207045504460062,11.0
54,7.282366071428571,4.3307821369441815,11.0
55,6.513671875,4.402961839226585,12.0
56,7.36328125,4.475141541508988,9.0
57,6.796875,4.439051690367786,11.0
58,7.646484375,4.547321243791391,12.0
59,8.15625,4.504013422421949,14.0
60,8.15625,4.54732124379139,14.0
61,8.15625,4.54732124379139,14.0
62,8.49609375,4.7638603506386,14.0
63,8.28369140625,4.817995127350402,14.0
64,8.49609375,4.9803994574858095,14.0
65,8.49609375,4.9803994574858095,12.0
66,8.8359375,4.937091636116368,15.0
67,2.548828125,-0.8661564273888364,-53.0
67,8.49609375,5.0732019318488994,15.0
68,8.8359375,4.9803994574858095,15.0
69,9.345703125,5.023707278855252,16.0
70,9.709821428571429,5.196938564333018,15.0
71,10.006510416666666,5.341297968897824,16.0
72,9.85546875,5.413477671180227,16.0
73,10.040838068181818,5.472533791229466,16.0
74,10.1953125,5.413477671180228,17.0
75,10.1953125,5.506280145543317,16.0
76,10.680803571428571,5.630016778027437,16.0
77,2.548828125,-0.4330782136944182,-54.0
77,11.044921875,5.6300167780274375,17.0
78,1.69921875,-0.4330782136944182,-50.0
78,11.409040178571429,5.630016778027437,17.0
79,11.409040178571429,5.630016778027437,17.0
80,1.69921875,-0.4330782136944182,44.0
80,11.044921875,5.846555884874646,18.0
81,2.548828125,-0.6496173205416272,42.0
82,11.89453125,5.630016778027437,18.0
83,11.89453125,5.753753410511556,18.0
84,11.89453125,5.846555884874646,17.0
85,11.89453125,5.939358359237736,18.0
86,12.744140625,6.063094991721855,18.0
87,12.744140625,5.846555884874646,18.0
88,13.59375,5.846555884874646,17.0
89,13.38134765625,6.0089602150100525,18.0
90,13.59375,5.939358359237736,18.0
91,1.69921875,0.4330782136944182,-49.0
91,13.59375,5.846555884874646,18.0
92,1.69921875,0.0,47.0
92,13.59375,5.939358359237736,18.0
93,13.59375,5.630016778027437,18.0
94,2.548828125,0.2165391068472091,46.0
95,2.548828125,0.4330782136944182,45.0
96,14.443359375,5.413477671180227,18.0
97,14.443359375,5.413477671180227,19.0
98,14.443359375,5.413477671180227,16.0
99,14.7265625,5.341297968897824,18.0
100,15.29296875,4.9803994574858095,21.0
101,15.6328125,5.023707278855251,19.0
102,15.29296875,4.9803994574858095,18.0
106,16.142578125,4.547321243791391,19.0
107,16.142578125,4.3307821369441815,20.0
