block,range_m,radial_velocity_mps,angle_deg
0,1.69921875,-0.21636000088621057,69.0
3,3.05859375,-0.08654400035448426,47.0
4,3.3984375,-0.6490800026586317,50.0
5,3.3984375,-0.6490800026586317,69.0
6,2.548828125,-0.43272000177242115,-13.0
7,1.69921875,-0.43272000177242115,73.0
8,1.91162109375,-0.40567500166164483,54.0
9,2.1847098214285716,-0.6799885742138045,0.0
10,2.1847098214285716,-0.8345314319896694,53.0
11,2.1847098214285716,-0.6799885742138047,66.0
12,2.1847098214285716,-0.8963485751000153,5.0
13,1.9419642857142858,-0.8036228604344965,3.0
14,0.0,0.8654400035448423,0.0
14,1.982421875,-0.7212000029540353,0.0
15,0.0,0.8654400035448423,0.0
15,1.69921875,-0.8221680033676002,0.0
16,2.0390625,-0.778896003190358,58.0
17,1.69921875,-0.43272000177242115,-1.0
18,1.359375,-0.1730880007089685,-1.0
19,1.69921875,-9.25185853854297e-18,-1.0
20,1.982421875,-0.18030000073850883,74.0
21,1.69921875,-0.3245400013293159,-19.0
22,1.69921875,-0.43272000177242115,49.0
26,2.548828125,-0.43272000177242115,50.0
27,2.265625,-0.07212000029540351,-3.0
31,2.265625,-0.36060000147701765,57.0
32,1.359375,-0.04327200017724213,47.0
33,1.69921875,0.43272000177242115,-8.0
37,3.3984375,0.43272000177242115,56.0
38,2.548828125,0.43272000177242115,-42.0
41,2.9736328125,0.10818000044310529,1.0
45,3.3984375,0.21636000088621057,-34.0
52,3.3984375,0.0,-30.0
55,3.3984375,-0.43272000177242115,-27.0
64,5.947265625,-0.6490800026586317,-59.0
73,55.224609375,-4.543560018610423,-3.0
75,54.375,-2.596320010634527,-22.0
80,54.375,1.0818000044310527,-2.0
128,1.01953125,0.04327200017724211,56.0
129,0.0,0.43272000177242115,-52.0
180,1.69921875,1.7308800070896846,13.0
210,15.29296875,-0.43272000177242115,43.0
221,3.3984375,-0.8654400035448423,-32.0
224,1.69921875,-0.43272000177242115,-31.0
237,2.548828125,0.43272000177242115,43.0
238,2.548828125,-0.43272000177242115,15.0
240,1.2744140625,-0.2163600008862106,31.0
241,0.56640625,-0.14424000059080705,-18.0
242,1.69921875,-0.43272000177242115,-4.0
243,0.56640625,-0.14424000059080705,-10.0
249,1.2744140625,0.3786300015508685,36.0
250,1.359375,-0.08654400035448426,12.0
251,1.01953125,0.08654400035448423,-40.0
252,1.3216145833333333,-0.12020000049233921,1.0
253,1.69921875,-6.707160027472528,0.0
253,1.1328125,-0.04808000019693568,0.0
254,1.69921875,-5.841720023927686,3.0
254,0.849609375,0.0,0.0
255,1.359375,-0.04327200017724213,71.0
256,1.69921875,-0.43272000177242115,-46.0
256,1.69921875,0.6490800026586317,-46.0
257,0.9709821428571429,0.061817143110345876,-47.0
258,1.01953125,2.509776010280043,-2.0
258,0.849609375,0.13522500055388165,0.0
259,0.7282366071428571,0.06181714311034587,0.0
260,1.1328125,-2.379960009748316,1.0
260,0.9440104166666666,-0.07212000029540357,1.0
261,0.6796875,-1.9039680077986532,0.0
261,0.9709821428571429,0.24726857244138348,-1.0
262,0.0,0.0,0.0
262,1.48681640625,0.45976500188319747,-1.0
263,0.849609375,-4.651740019053528,0.0
263,1.982421875,0.6851400028063335,0.0
264,0.849609375,-3.569940014622475,0.0
264,1.69921875,0.5409000022155265,0.0
265,0.56640625,-2.884800011816141,0.0
265,1.359375,0.5625360023041475,0.0
265,0.4248046875,4.056750016616448,0.0
266,1.69921875,5.409000022155264,-2.0
266,1.69921875,0.5409000022155265,-2.0
267,1.69921875,0.5409000022155265,56.0
268,0.849609375,5.625360023041475,-44.0
268,2.0390625,0.5625360023041475,-7.0
269,2.0390625,0.5192640021269054,0.0
270,0.56640625,-1.4424000059080704,0.0
270,1.359375,0.5192640021269054,-1.0
271,1.69921875,-13.197960054058845,-1.0
271,1.69921875,-0.061817143110345904,-1.0
272,0.56640625,1.1539200047264557,0.0
272,1.0813210227272727,0.039338181979311,1.0
273,1.2744140625,0.21636000088621057,-38.0
274,1.4564732142857142,0.40181143021724824,-42.0
275,1.1328125,0.28848000118161404,-1.0
276,0.0,-0.8654400035448423,0.0
276,1.69921875,0.8113500033232897,2.0
277,0.0,-1.0818000044310527,0.0
277,1.69921875,0.9736200039879476,0.0
278,2.548828125,-0.6490800026586317,1.0
278,1.1328125,1.2260400050218598,1.0
279,0.0,0.6490800026586317,0.0
279,1.69921875,-0.6490800026586317,3.0
280,0.0,0.6490800026586317,-42.0
280,2.0390625,-0.5625360023041475,44.0
281,0.0,0.6490800026586317,-40.0
281,2.0390625,-0.5625360023041475,41.0
282,2.1847098214285716,-0.43272000177242115,58.0
283,2.548828125,2.1636000088621055,34.0
283,2.0390625,-0.5192640021269054,34.0
284,1.69921875,-1.0096800041356493,-14.0
284,1.69921875,2.2176900090836584,-14.0
285,0.0,-2.4881400101914215,0.0
285,2.0390625,2.4665040101028004,5.0
286,0.0,-2.596320010634527,0.0
286,2.1847098214285716,2.596320010634527,2.0
287,1.69921875,-7.57260003101737,2.0
287,0.0,-2.7045000110776325,0.0
287,2.0390625,2.704500011077632,2.0
288,2.265625,4.255080017428807,1.0
288,0.33984375,-2.899224011875222,0.0
288,2.1847098214285716,2.8126800115207375,1.0
289,2.548828125,-6.923520028358738,1.0
289,1.2744140625,-2.8667700117422905,1.0
289,2.548828125,3.0290400124069485,1.0
290,3.3984375,8.654400035448422,1.0
290,0.0,-3.1372200128500536,0.0
290,2.83203125,3.1492400128992872,1.0
290,2.548828125,10.06074004120879,1.0
291,2.71875,-1.298160005317263,0.0
291,1.4564732142857142,-3.4617600141793696,1.0
291,2.548828125,3.3175200135885627,1.0
292,2.9736328125,3.0290400124069476,0.0
292,0.0,-3.353580013736264,0.0
292,3.05859375,3.353580013736264,0.0
293,1.69921875,-10.385280042538108,0.0
293,0.849609375,-3.389640013883966,0.0
293,2.83203125,3.365600013785498,-1.0
294,3.3984375,11.106480045492143,1.0
294,0.4248046875,-3.461760014179369,0.0
294,2.9736328125,3.5158500144009217,1.0
295,3.3984375,-6.382620026143213,1.0
295,0.0,-3.67812001506558,0.0
295,3.3984375,3.569940014622475,1.0
295,3.96484375,7.644720031312773,1.0
296,3.3984375,-0.216360000886211,1.0
296,0.56640625,-3.606000014770176,0.0
296,3.73828125,3.5699400146224747,1.0
296,4.248046875,7.6807800314604755,1.0
297,2.548828125,0.5409000022155261,1.0
297,3.96484375,3.5819600146717088,0.0
297,4.248046875,7.6807800314604755,0.0
298,4.153645833333333,3.6300400148686447,1.0
299,3.681640625,-0.7933200032494394,2.0
299,4.369419642857143,3.801754301286272,2.0
299,5.09765625,11.683440047855372,2.0
300,4.41796875,5.971536024459413,1.0
300,4.908854166666667,3.533880014474773,1.0
300,5.09765625,10.601640043424318,1.0
301,5.09765625,8.221680033676002,1.0
301,4.814453125,3.1732800129977554,1.0
302,0.0,-2.8126800115207375,0.0
302,4.88525390625,2.839725011631514,1.0
302,5.09765625,7.248060029688054,1.0
303,5.09765625,6.6350400271771255,1.0
303,4.814453125,2.560260010486825,1.0
303,5.09765625,6.923520028358738,1.0
303,5.09765625,9.952560040765686,1.0
304,5.09765625,-5.192640021269054,1.0
304,5.09765625,2.206872009039348,1.0
305,5.6640625,6.238380025552405,2.0
305,5.31005859375,1.9742850080866714,2.0
306,5.77734375,-5.711904023395959,2.0
306,5.09765625,-5.192640021269054,2.0
306,5.09765625,1.7849700073112373,2.0
307,5.6640625,6.995640028654143,2.0
307,5.09765625,1.5145200062034743,2.0
307,5.947265625,5.73354002348458,2.0
308,5.77734375,1.298160005317262,2.0
308,5.4375,1.211616004962779,2.0
309,5.77734375,-5.884992024104927,1.0
309,5.583147321428571,1.0818000044310527,1.0
310,5.09765625,-9.952560040765686,2.0
310,5.583147321428571,0.8654400035448422,2.0
311,5.6640625,3.642060014917878,2.0
311,5.4375,0.7572600031017369,2.0
312,5.09765625,-4.868100019939738,2.0
312,5.5224609375,0.5949900024370791,2.0
313,5.4375,-0.34617600141793686,2.0
313,5.31005859375,0.45976500188319747,2.0
314,5.947265625,3.515850014400922,1.0
314,5.09765625,0.3245400013293159,1.0
315,6.1171875,4.240656017369727,1.0
315,5.380859375,0.2524200010339123,1.0
316,7.36328125,10.2410400419473,2.0
316,5.947265625,0.27045000110776324,2.0
316,5.947265625,4.435380018167317,2.0
317,5.947265625,1.1358900046526057,1.0
317,5.947265625,0.36060000147701765,1.0
318,5.947265625,0.2163600008862101,2.0
318,5.583147321428571,0.18545142933103764,2.0
318,6.23046875,7.644720031312773,2.0
319,5.77734375,-0.8438040034562215,2.0
319,5.31005859375,0.18931500077543426,2.0
320,5.77734375,1.2765240052286422,2.0
320,5.947265625,0.14424000059080705,2.0
321,5.947265625,0.6490800026586313,2.0
321,5.6640625,-3.8223600156563875,2.0
321,5.4375,0.043272000177242115,2.0
322,5.825892857142857,-4.234474303058694,2.0
322,5.947265625,0.0,2.0
323,5.77734375,3.331944013647642,0.0
323,5.947265625,-3.7863000155086857,0.0
323,6.45703125,0.043272000177242115,0.0
324,5.947265625,0.43272000177242154,0.0
324,5.583147321428571,0.1545428577758647,0.0
325,5.09765625,-3.6781200150655793,1.0
325,5.947265625,0.4327200017724212,1.0
326,6.23046875,0.07212000029540337,1.0
326,5.947265625,0.43272000177242115,1.0
326,6.45703125,4.6733760191421485,1.0
327,5.947265625,4.759920019496633,1.0
327,5.6640625,-3.606000014770176,1.0
327,6.311383928571429,0.43272000177242115,1.0
328,5.6640625,-6.202320025404703,0.0
328,5.947265625,0.5769600023632282,0.0
328,6.796875,6.058080024813897,0.0
328,6.796875,8.870760036334634,0.0
329,6.068638392857143,4.141748588393173,1.0
329,5.947265625,0.7356240030131159,0.0
330,5.6640625,-0.5769600023632281,1.0
330,5.947265625,0.8654400035448422,1.0
330,6.796875,4.976280020382843,1.0
331,5.947265625,7.788960031903581,0.0
331,6.23046875,0.9616000039387137,1.0
332,6.1171875,-2.077056008507622,1.0
332,6.23046875,0.9856400040371815,1.0
332,6.796875,8.005320032789792,1.0
333,6.23046875,0.2163600008862104,1.0
333,6.23046875,1.1779600048249241,1.0
333,6.796875,8.005320032789792,1.0
334,6.45703125,2.899224011875222,0.0
334,5.947265625,-2.9208600119638426,1.0
334,6.23046875,1.202000004923392,0.0
335,6.796875,3.4617600141793687,1.0
335,6.23046875,1.394320005711135,1.0
335,6.23046875,5.481120022450668,1.0
336,6.796875,3.7502400153609834,1.0
336,6.608072916666667,1.4424000059080706,1.0
337,6.796875,2.2717800093052114,1.0
337,6.58447265625,1.5415650063142503,1.0
338,6.3720703125,2.3258700095267635,1.0
338,6.796875,1.7308800070896848,1.0
339,6.23046875,-2.4520800100437197,1.0
339,6.796875,-1.0818000044310527,1.0
339,6.796875,1.7849700073112373,1.0
339,7.080078125,5.8777800240753875,1.0
340,6.796875,-1.0818000044310527,1.0
340,6.796875,-2.3799600097483165,1.0
340,6.796875,1.7741520072669268,1.0
340,7.36328125,5.985960024518493,1.0
341,6.796875,-3.461760014179369,1.0
341,6.985677083333333,1.803000007385088,1.0
342,6.796875,-3.461760014179369,0.0
342,6.796875,-2.1636000088621055,0.0
342,6.796875,1.9472400079758954,0.0
343,7.646484375,6.058080024813897,1.0
343,7.282366071428571,1.9472400079758951,1.0
344,7.4765625,0.8654400035448427,1.0
344,6.796875,2.0554200084190004,1.0
345,7.646484375,0.0,2.0
345,7.36328125,2.0434000083697663,2.0
346,7.646484375,5.841720023927686,2.0
346,7.646484375,2.077056008507621,2.0
347,6.796875,-1.5145200062034738,2.0
347,7.646484375,2.0337840083303798,2.0
348,7.646484375,4.002660016394897,2.0
348,8.15625,1.8390600075327896,2.0
349,5.09765625,2.4520800100437206,2.0
349,7.646484375,1.7308800070896846,1.0
350,8.49609375,5.625360023041475,2.0
350,7.9296875,1.6106800065973457,2.0
351,8.49609375,8.221680033676002,2.0
351,8.15625,1.4063400057603688,2.0
352,7.646484375,-2.8126800115207375,1.0
352,8.15625,1.1899800048741582,2.0
353,8.49609375,8.113500033232896,2.0
353,7.646484375,-3.1372200128500536,1.0
353,8.010602678571429,1.0818000044310527,2.0
354,7.646484375,-6.274440025700107,1.0
354,8.010602678571429,0.8654400035448422,2.0
355,8.307291666666666,0.7933200032494389,2.0
356,8.49609375,-3.245400013293159,2.0
356,8.0712890625,0.5949900024370791,2.0
357,7.9296875,-0.7212000029540352,2.0
357,8.28369140625,0.6220350025478554,2.0
358,7.646484375,-3.461760014179369,1.0
358,8.15625,0.5409000022155264,2.0
359,7.9296875,-1.370280005612667,1.0
359,8.15625,0.2596320010634527,1.0
360,8.49609375,4.327200017724211,2.0
360,8.49609375,-3.6781200150655793,2.0
360,8.49609375,0.26444000108314625,2.0
361,8.49609375,6.923520028358738,2.0
361,8.28369140625,0.1081800004431053,2.0
362,8.49609375,5.625360023041475,2.0
362,8.49609375,-9.25185853854297e-18,2.0
363,7.646484375,5.625360023041475,1.0
363,8.49609375,-3.8944800159517907,2.0
363,8.010602678571429,-0.09272571466551884,2.0
364,7.646484375,-2.596320010634527,0.0
364,8.49609375,-1.586032892321652e-17,1.0
364,8.49609375,4.327200017724211,1.0
365,8.28369140625,1.1088450045418292,2.0
365,8.49609375,-0.43272000177242115,2.0
365,8.49609375,2.812680011520738,2.0
366,8.253348214285714,-2.194508580417279,2.0
366,8.49609375,2.812680011520738,2.0
367,8.15625,-3.245400013293158,1.0
367,8.49609375,-1.2981600053172635,1.0
367,8.49609375,2.812680011520738,1.0
368,8.49609375,-1.2981600053172635,1.0
368,8.15625,1.384704005671748,1.0
369,8.49609375,2.8126800115207375,1.0
369,8.49609375,-1.406340005760369,1.0
369,8.49609375,4.110840016838001,1.0
370,8.0712890625,-0.05409000022155264,0.0
370,7.9296875,2.6684400109299307,0.0
371,8.49609375,-0.9375600038402455,1.0
371,8.49609375,-4.110840016838001,1.0
371,8.49609375,1.2981600053172635,1.0
372,8.0712890625,-1.0818000044310525,2.0
372,8.49609375,1.081800004431053,2.0
372,7.9296875,4.038720016542597,2.0
373,8.49609375,-1.4063400057603688,1.0
373,8.49609375,-1.5145200062034743,1.0
373,8.49609375,2.596320010634527,1.0
374,8.49609375,-1.5145200062034743,1.0
374,8.49609375,-2.812680011520738,1.0
374,8.49609375,2.596320010634527,1.0
375,8.15625,-0.34617600141793703,2.0
375,9.0625,3.966600016247194,2.0
376,7.9296875,-1.1298800046279887,2.0
376,8.49609375,4.056750016616448,2.0
377,8.49609375,2.5242000103391233,1.0
377,8.49609375,1.2981600053172635,1.0
378,8.212890625,-1.478460006055772,0.0
378,8.49609375,2.596320010634527,0.0
379,8.8359375,4.933008020205601,2.0
379,8.49609375,-2.8667700117422905,2.0
379,8.49609375,1.2981600053172635,2.0
380,8.15625,-2.293416009393832,2.0
380,8.779296875,4.146900016985701,2.0
381,8.49609375,-0.10818000044310527,0.0
381,8.49609375,-1.5145200062034743,0.0
381,8.49609375,1.2981600053172635,0.0
382,8.0712890625,1.2440700050957108,0.0
382,8.49609375,-1.5145200062034743,0.0
382,8.49609375,1.2981600053172635,0.0
383,8.49609375,-1.1683440047855371,0.0
383,8.49609375,1.2981600053172635,0.0
384,7.9296875,-2.560260010486825,0.0
384,8.49609375,2.6504100108560795,0.0
385,8.49609375,-0.07212000029540366,3.0
386,7.9296875,-3.317520013588562,1.0
386,8.8359375,4.197384017192485,1.0
387,8.49609375,0.5048400020678244,0.0
387,7.9296875,-1.4424000059080706,0.0
387,8.49609375,1.3522500055388162,0.0
388,8.49609375,-0.2524200010339121,0.0
388,8.49609375,2.812680011520738,0.0
389,9.345703125,2.596320010634527,2.0
389,8.49609375,-1.2981600053172635,2.0
389,8.49609375,4.110840016838001,2.0
390,8.15625,-3.288672013470401,2.0
390,8.49609375,1.2981600053172635,2.0
390,8.49609375,4.056750016616448,2.0
391,8.49609375,-2.8126800115207375,0.0
391,7.9296875,-3.966600016247194,0.0
391,8.49609375,2.704500011077632,0.0
392,8.15625,0.8654400035448422,2.0
392,7.9296875,-4.038720016542597,2.0
392,7.9296875,2.740560011225334,2.0
393,8.49609375,3.461760014179369,2.0
393,8.49609375,1.2981600053172635,2.0
394,8.9208984375,4.002660016394896,2.0
394,8.49609375,1.406340005760369,2.0
395,8.49609375,1.601064006557958,3.0
395,8.49609375,2.812680011520738,3.0
396,7.9296875,3.6781200150655793,1.0
396,8.49609375,-1.352250005538816,1.0
397,8.49609375,4.110840016838001,1.0
397,8.49609375,-2.758590011299185,1.0
397,8.49609375,2.7585900112991846,1.0
398,8.49609375,3.7502400153609834,2.0
398,7.9296875,-1.370280005612667,2.0
398,8.49609375,1.2981600053172635,2.0
399,8.49609375,3.461760014179369,2.0
399,7.646484375,-1.4063400057603688,0.0
399,8.49609375,1.4604300059819215,2.0
400,8.49609375,-0.3966600016247194,1.0
401,8.253348214285714,0.9890742897655341,0.0
402,7.646484375,-4.327200017724211,-1.0
402,8.49609375,-1.406340005760369,3.0
402,8.49609375,1.5145200062034743,3.0
402,8.49609375,2.812680011520738,3.0
403,8.8359375,2.8559520116979797,1.0
403,8.49609375,-1.406340005760369,1.0
403,8.49609375,4.164930017059554,1.0
404,8.49609375,7.1398800292449485,1.0
404,8.49609375,-1.406340005760369,1.0
404,8.49609375,2.812680011520738,1.0
405,8.49609375,2.8126800115207375,1.0
405,7.9296875,-5.553240022746071,1.0
405,8.49609375,2.7585900112991846,1.0
406,8.49609375,0.3515850014400921,1.0
407,8.0712890625,-0.5949900024370791,3.0
407,8.49609375,1.2981600053172635,3.0
407,8.49609375,2.596320010634527,3.0
408,8.49609375,0.0,1.0
408,8.49609375,1.2981600053172635,1.0
408,9.0625,2.6684400109299307,1.0
409,7.767857142857143,-2.6581371537448732,2.0
409,8.49609375,4.056750016616448,2.0
410,8.49609375,0.6490800026586319,0.0
410,8.49609375,1.2981600053172635,0.0
410,9.0625,4.038720016542597,0.0
411,8.49609375,2.4232320099255586,1.0
411,8.49609375,4.002660016394896,1.0
412,8.49609375,1.9781485795310683,1.0
413,8.0712890625,-2.9208600119638435,1.0
413,8.49609375,2.6504100108560795,1.0
414,7.646484375,-1.2981600053172637,-3.0
415,7.646484375,-4.110840016838001,0.0
415,8.49609375,2.812680011520738,1.0
415,9.0625,3.966600016247194,1.0
416,8.8359375,0.21636000088621082,0.0
416,8.49609375,-1.2981600053172635,0.0
417,8.49609375,0.3029040012406948,0.0
418,8.0712890625,-1.352250005538816,1.0
418,8.49609375,-1.2981600053172635,1.0
419,7.646484375,-2.596320010634527,-2.0
419,8.49609375,3.8944800159517907,2.0
420,9.345703125,2.8126800115207375,1.0
420,8.49609375,1.3522500055388162,1.0
421,8.0712890625,-0.3245400013293158,1.0
421,7.646484375,-2.704500011077632,-2.0
421,8.49609375,1.406340005760369,1.0
422,8.49609375,0.4327200017724211,2.0
423,7.9296875,0.46878000192012287,3.0
423,8.49609375,-1.2981600053172635,3.0
424,8.49609375,1.8751200076804917,2.0
424,8.49609375,-1.2981600053172635,2.0
424,8.49609375,4.110840016838001,2.0
425,8.49609375,2.8126800115207375,2.0
425,7.9296875,-1.370280005612667,2.0
425,8.49609375,1.406340005760369,2.0
426,8.15625,0.8654400035448424,1.0
426,8.49609375,2.812680011520738,1.0
427,7.767857142857143,-2.1017828657517605,2.0
427,8.8359375,1.4279760058489899,2.0
428,8.49609375,0.30290400124069483,-2.0
428,8.49609375,-1.2981600053172635,-2.0
429,8.49609375,1.4063400057603688,2.0
429,8.49609375,-1.2981600053172635,2.0
429,8.49609375,1.4604300059819215,2.0
430,8.49609375,-2.812680011520737,2.0
430,8.49609375,4.110840016838001,2.0
431,8.49609375,1.4063400057603688,0.0
431,8.49609375,-2.812680011520738,0.0
431,8.49609375,1.3522500055388162,0.0
431,8.49609375,2.812680011520738,0.0
432,7.9296875,1.8390600075327896,1.0
432,7.9296875,-2.740560011225334,1.0
433,8.49609375,1.658760006794281,-1.0
434,8.49609375,4.110840016838001,0.0
434,7.9296875,-2.6684400109299307,0.0
434,7.9296875,1.4424000059080706,0.0
435,8.0712890625,-0.3245400013293158,1.0
435,8.49609375,-1.352250005538816,1.0
435,9.0625,1.4424000059080706,1.0
436,8.253348214285714,0.2163600008862105,0.0
437,7.9296875,-0.2884800011816144,2.0
437,8.49609375,1.406340005760369,2.0
438,8.49609375,2.8126800115207375,2.0
438,7.646484375,-2.704500011077632,1.0
438,8.49609375,4.327200017724211,2.0
439,8.0712890625,-0.5949900024370791,1.0
439,9.0625,2.740560011225334,1.0
440,8.49609375,2.740560011225334,-1.0
440,8.49609375,-1.081800004431053,-1.0
441,7.81640625,-2.639592010811769,-3.0
441,8.49609375,1.5145200062034743,-3.0
441,8.49609375,2.812680011520738,-3.0
442,8.49609375,-0.8654400035448422,0.0
442,8.49609375,-1.2981600053172635,0.0
442,8.49609375,2.812680011520738,0.0
443,8.49609375,1.7849700073112371,-1.0
443,8.49609375,-1.2981600053172635,-1.0
444,8.49609375,2.3078400094529123,0.0
444,8.49609375,-1.2981600053172635,0.0
444,9.0625,1.4424000059080706,0.0
445,7.646484375,0.0,-1.0
445,8.8359375,4.197384017192485,1.0
446,8.49609375,0.757260003101737,1.0
446,8.49609375,1.3522500055388162,1.0
447,7.9296875,-2.163600008862106,1.0
447,8.49609375,1.5145200062034743,1.0
447,8.49609375,2.596320010634527,1.0
448,9.0625,1.2981600053172635,1.0
448,7.646484375,-4.002660016394896,0.0
448,8.49609375,3.8944800159517907,1.0
449,7.646484375,-1.1899800048741582,-2.0
449,9.0625,-0.6490800026586316,0.0
450,8.49609375,1.5145200062034743,1.0
450,8.49609375,-0.43272000177242115,1.0
450,8.49609375,2.704500011077632,1.0
451,8.9208984375,1.1358900046526055,0.0
451,8.49609375,1.5145200062034743,0.0
452,7.9296875,-2.5242000103391233,0.0
452,8.49609375,4.110840016838001,0.0
453,8.49609375,-4.759920019496633,1.0
453,8.49609375,-0.594990002437079,1.0
453,8.49609375,2.812680011520738,1.0
453,9.0625,4.255080017428807,1.0
454,9.0625,-0.28848000118161404,1.0
454,7.9296875,0.0,1.0
455,9.0625,3.8944800159517903,0.0
455,8.49609375,-0.12981600053172632,0.0
456,8.49609375,5.084460020825949,1.0
456,8.49609375,0.06181714311034587,1.0
456,9.0625,4.255080017428807,1.0
457,8.49609375,4.327200017724211,0.0
457,8.49609375,0.26444000108314625,0.0
458,8.49609375,4.327200017724211,0.0
458,7.9296875,-3.606000014770176,0.0
458,8.49609375,0.30290400124069483,0.0
459,8.49609375,0.43272000177242115,0.0
460,8.49609375,0.6490800026586316,0.0
461,9.0625,1.081800004431053,1.0
461,8.49609375,0.6490800026586317,1.0
462,8.49609375,0.757260003101737,1.0
463,8.70849609375,0.8383950034340659,1.0
464,8.49609375,0.8654400035448423,1.0
465,8.8359375,0.9736200039879478,1.0
466,8.49609375,-1.7308800070896846,2.0
466,8.49609375,1.0277100042095002,2.0
467,8.8359375,1.1899800048741582,2.0
468,9.345703125,-1.5145200062034743,1.0
468,8.49609375,1.2981600053172635,1.0
469,8.8359375,1.4063400057603688,2.0
470,9.345703125,5.625360023041475,2.0
470,9.0625,1.4183600058096026,2.0
471,9.345703125,1.514520006203474,2.0
472,8.49609375,-3.6781200150655797,1.0
472,9.0625,1.6347200066958132,1.0
473,9.345703125,1.658760006794281,3.0
474,10.1953125,1.6767900068681318,1.0
475,10.006510416666666,1.803000007385088,2.0
476,10.1953125,1.9472400079758954,3.0
477,10.1953125,-0.8654400035448423,3.0
477,10.1953125,1.9472400079758954,3.0
478,10.1953125,-3.461760014179369,2.0
478,10.1953125,2.1636000088621055,2.0
479,10.1953125,-0.6490800026586317,2.0
479,10.1953125,2.1636000088621055,2.0
480,10.40771484375,2.190645008972882,2.0
481,10.1953125,6.490800026586318,3.0
481,10.1953125,2.271780009305211,3.0
482,11.89453125,5.192640021269054,1.0
482,10.53515625,2.293416009393832,2.0
483,10.40771484375,2.407005009859093,2.0
484,11.044921875,2.5097760102800426,2.0
485,11.044921875,2.4881400101914215,2.0
486,11.328125,2.6924800110283984,1.0
487,11.89453125,-1.7308800070896846,1.0
487,11.409040178571429,2.8126800115207375,1.0
488,11.89453125,2.8126800115207375,2.0
489,11.705729166666666,2.884800011816141,2.0
490,11.705729166666666,2.956920012111545,2.0
491,12.3193359375,2.9749500121853956,2.0
492,11.89453125,-2.3799600097483165,1.0
492,11.89453125,3.0290400124069485,1.0
493,12.234375,3.1372200128500536,1.0
494,12.234375,3.1372200128500536,1.0
495,12.744140625,3.2454000132931586,1.0
496,12.744140625,3.245400013293159,1.0
497,13.1689453125,3.2994900135147116,2.0
498,13.25390625,3.353580013736264,2.0
499,13.108258928571429,3.4617600141793696,2.0
500,13.59375,3.461760014179369,2.0
501,13.59375,3.5699400146224747,2.0
502,14.079241071428571,3.6781200150655806,3.0
503,14.16015625,3.7742800154594516,2.0
504,14.443359375,3.8079360155973063,2.0
505,15.29296875,3.8944800159517907,2.0
506,15.29296875,3.8944800159517907,2.0
507,15.29296875,4.002660016394896,3.0
508,15.29296875,3.894480015951791,2.0
509,15.778459821428571,3.8944800159517903,2.0
510,15.50537109375,3.6510750149548032,2.0
511,15.7177734375,3.4076700139578167,3.0
512,16.142578125,2.8126800115207375,4.0
513,16.142578125,2.6684400109299307,2.0
514,16.9921875,2.3258700095267635,3.0
515,16.708984375,2.1275400087144036,1.0
516,16.77978515625,1.9201950078651189,4.0
517,16.9921875,1.6690628639793386,-54.0
518,16.9921875,1.406340005760369,2.0
519,16.9921875,1.2981600053172635,3.0
520,16.9921875,1.1358900046526055,4.0
521,16.65234375,0.9519840038993266,3.0
522,16.77978515625,0.8383950034340659,3.0
523,16.142578125,0.757260003101737,39.0
524,16.9921875,0.6490800026586317,4.0
