block,range_m,radial_velocity_mps,angle_deg
2,3.8232421875,-13.847040056717477,-83.0
2,3.8232421875,-13.847040056717477,-47.0
2,3.8232421875,-13.847040056717477,68.0
2,6.3720703125,-13.847040056717477,2.0
3,3.171875,0.07212000029540352,47.4
3,3.681640625,0.07212000029540352,85.0
3,4.1064453125,0.07212000029540352,-87.0
3,4.1064453125,0.07212000029540352,-60.0
5,2.548828125,-1.7308800070896846,-86.0
5,2.548828125,-1.7308800070896846,84.0
5,2.9736328125,-1.7308800070896846,-26.0
5,2.9736328125,-1.7308800070896846,60.0
7,2.017822265625,-0.2884800011816141,-86.75
7,2.017822265625,-0.2884800011816141,84.75
7,2.548828125,-0.2884800011816141,55.0
7,3.3984375,-0.2884800011816141,-57.0
8,2.230224609375,-6.1679056923619804e-18,-86.75
8,2.1240234375,-6.1679056923619804e-18,-52.0
8,2.1626420454545454,-6.1679056923619804e-18,55.63636363636363
8,2.548828125,-6.1679056923619804e-18,85.0
9,2.265625,-0.7212000029540353,-42.888888888888886
9,2.33642578125,-0.7212000029540353,48.166666666666664
9,2.710658482142857,-0.7212000029540353,-85.71428571428571
9,2.346540178571429,-0.7212000029540353,-0.5714285714285714
9,2.83203125,-0.7212000029540353,83.0
10,2.2818080357142856,-0.8654400035448423,-85.8
10,1.9419642857142858,-0.8654400035448423,-52.0
10,1.9419642857142858,-0.8654400035448423,4.0
10,1.9419642857142858,-0.8654400035448423,54.0
10,2.2605678013392856,-0.8654400035448423,84.75
10,1.189453125,0.8654400035448423,-85.8
10,0.849609375,0.8654400035448423,-52.0
10,0.849609375,0.8654400035448423,4.0
10,0.849609375,0.8654400035448423,54.0
10,1.168212890625,0.8654400035448423,84.75
11,1.9419642857142858,-0.8654400035448423,-87.0
11,1.9419642857142858,-0.8654400035448423,85.0
11,0.849609375,0.8654400035448423,-87.0
11,0.849609375,0.8654400035448423,85.0
12,2.1240234375,-0.6490800026586317,-88.0
12,2.1240234375,-0.6490800026586317,5.0
12,2.1240234375,-0.6490800026586317,38.0
12,2.1240234375,-0.6490800026586317,85.0
12,2.9736328125,-0.6490800026586317,-35.0
13,1.7188251201923077,-0.39943384778992724,1.8
13,1.6338641826923077,-0.39943384778992724,-71.0
13,1.6338641826923077,-0.39943384778992724,70.0
14,1.932861328125,-0.8113500033232897,-85.8
14,1.593017578125,-0.8113500033232897,-49.0
14,1.91162109375,-0.8113500033232897,0.0
14,1.876220703125,-0.8113500033232897,53.0
14,1.932861328125,-0.8113500033232897,83.8
14,1.189453125,0.8654400035448423,-85.8
14,0.849609375,0.8654400035448423,-49.0
14,1.168212890625,0.8654400035448423,0.0
14,1.1328125,0.8654400035448423,53.0
14,1.189453125,0.8654400035448423,83.8
15,1.550537109375,-1.081800004431053,-86.75
15,1.4915364583333333,-1.081800004431053,-46.44444444444444
15,1.4443359375,-1.081800004431053,0.0
15,1.4915364583333333,-1.081800004431053,47.55555555555556
15,1.869140625,-1.081800004431053,85.0
16,2.1240234375,0.21636000088621057,-70.0
16,2.1240234375,0.21636000088621057,-1.0
16,2.1240234375,0.21636000088621057,69.88888888888889
17,1.62841796875,-0.28848000118161415,-75.0
17,1.62841796875,-0.28848000118161415,-2.0
17,1.62841796875,-0.28848000118161415,70.0
18,1.869140625,-0.1730880007089685,-1.0
18,1.869140625,-0.1730880007089685,-85.0
18,1.869140625,-0.1730880007089685,-56.0
18,1.869140625,-0.1730880007089685,58.0
18,1.869140625,-0.1730880007089685,83.0
19,1.6219815340909092,0.21636000088621055,-1.2727272727272727
19,3.3984375,0.21636000088621055,-59.0
19,1.6219815340909092,10.818000044310528,-1.2727272727272727
19,3.3984375,10.818000044310528,-59.0
20,0.849609375,0.2884800011816141,-75.0
20,1.168212890625,0.2884800011816141,-0.75
20,0.849609375,0.2884800011816141,74.0
21,1.2744140625,-0.6490800026586317,24.0
21,2.1240234375,-0.6490800026586317,-22.0
21,2.9736328125,-0.6490800026586317,-85.0
21,2.9736328125,-0.6490800026586317,71.0
23,1.2744140625,-0.43272000177242115,-84.0
23,1.2744140625,-0.43272000177242115,-50.0
23,1.2744140625,-0.43272000177242115,50.0
23,1.2744140625,-0.43272000177242115,82.0
23,0.849609375,0.8654400035448423,-84.0
23,0.849609375,0.8654400035448423,-50.0
23,0.849609375,0.8654400035448423,50.0
23,0.849609375,0.8654400035448423,82.0
27,3.3984375,-2.7755575615628914e-17,-58.0
30,1.1226981026785714,-0.10818000044310529,-87.42857142857143
30,1.06201171875,-0.10818000044310529,86.0
30,1.8509347098214286,-0.10818000044310529,49.42857142857143
31,2.0132048233695654,0.21636000088621057,-73.21739130434783
31,2.0345908717105265,0.21636000088621057,70.42105263157895
32,1.2137276785714286,0.08654400035448422,-87.42857142857143
32,1.5576171875,0.08654400035448422,-44.333333333333336
32,1.3216145833333333,0.08654400035448422,47.55555555555556
32,1.2137276785714286,0.08654400035448422,85.42857142857143
41,4.248046875,-0.43272000177242115,-73.0
41,4.248046875,-0.43272000177242115,83.0
52,4.248046875,-0.21636000088621057,-71.0
52,4.248046875,-0.21636000088621057,82.0
64,5.09765625,-0.6490800026586317,-59.0
64,6.796875,-0.6490800026586317,4.0
81,5.09765625,-2.1636000088621055,-87.0
81,5.09765625,-2.1636000088621055,-64.0
81,5.09765625,-2.1636000088621055,86.0
81,6.796875,-2.1636000088621055,3.0
128,1.3825941381987579,-0.0618171431103459,-68.52173913043478
128,1.4564732142857144,-0.0618171431103459,8.0
128,1.4564732142857144,-0.0618171431103459,69.0
129,2.9736328125,-0.43272000177242115,-74.0
129,2.9736328125,-0.43272000177242115,32.0
129,2.9736328125,-0.43272000177242115,78.0
133,2.9736328125,0.0,-77.0
133,2.9736328125,0.0,77.0
163,5.09765625,8.221680033676002,-87.0
163,5.09765625,8.221680033676002,-60.0
163,5.09765625,8.221680033676002,86.0
163,6.796875,8.221680033676002,5.0
167,5.947265625,-13.414320054945057,-88.0
167,5.947265625,-13.414320054945057,-62.0
167,5.947265625,-13.414320054945057,86.0
167,8.0712890625,-13.414320054945057,5.0
177,1.69921875,-0.8654400035448423,52.0
177,1.69921875,0.6490800026586317,52.0
182,4.248046875,-0.8654400035448423,-74.0
182,4.248046875,-0.8654400035448423,80.0
197,5.09765625,6.490800026586318,-70.875
197,5.09765625,6.490800026586318,84.0
197,5.947265625,6.490800026586318,-36.0
197,6.796875,6.490800026586318,3.0
210,16.369140625,-0.5769600023632282,44.8
210,17.19447544642857,-0.5769600023632282,-87.42857142857143
210,17.275390625,-0.5769600023632282,85.66666666666667
213,2.548828125,1.2981600053172635,-31.0
213,3.3984375,1.2981600053172635,-73.0
213,3.3984375,1.2981600053172635,80.0
213,3.3984375,13.414320054945057,-31.0
213,4.248046875,13.414320054945057,-73.0
213,4.248046875,13.414320054945057,80.0
230,3.8232421875,-0.43272000177242115,-75.0
230,3.8232421875,-0.43272000177242115,83.0
237,1.69921875,0.3245400013293159,44.0
237,3.3984375,0.3245400013293159,-72.0
237,3.3984375,0.3245400013293159,27.0
237,3.3984375,0.3245400013293159,84.0
238,3.1556919642857144,-0.24726857244138353,-88.0
238,3.1556919642857144,-0.24726857244138353,-64.0
238,3.1556919642857144,-0.24726857244138353,86.0
240,1.1328125,-0.2884800011816141,-29.0
240,1.982421875,-0.2884800011816141,33.0
240,3.681640625,-0.2884800011816141,88.0
241,3.3984375,-0.43272000177242115,-74.0
241,3.3984375,-0.43272000177242115,76.0
243,2.83203125,0.14424000059080705,-73.75
243,2.83203125,0.14424000059080705,84.0
244,1.1328125,-0.5769600023632282,32.0
244,2.83203125,-0.5769600023632282,-86.0
244,2.83203125,-0.5769600023632282,-63.0
244,2.83203125,-0.5769600023632282,84.0
249,0.6796875,0.08654400035448423,-37.0
249,0.9933894230769231,0.08654400035448423,33.23076923076923
250,1.2744140625,-0.6490800026586317,-14.0
250,2.1240234375,-0.6490800026586317,-76.0
250,2.1240234375,-0.6490800026586317,-41.0
250,2.1240234375,-0.6490800026586317,24.0
250,2.1240234375,-0.6490800026586317,73.0
251,1.1732700892857144,0.061817143110345876,-86.0
251,1.0788690476190477,0.061817143110345876,-41.333333333333336
