block,range_m,radial_velocity_mps,angle_deg,doa_cluster_id,n_angle_bins
1316,8.49609375,1.2981600053172635,2.5,0.0,4.0
1316,8.341619318181818,4.248523653765589,2.5,0.0,4.0
1317,8.49609375,2.8848000118161408,2.5,0.0,4.0
1317,8.70849609375,4.300155017613435,2.5,0.0,4.0
1318,8.9208984375,4.327200017724211,2.5,0.0,4.0
1318,8.779296875,4.2911400175765095,2.5,0.0,4.0
1319,9.17578125,3.7213920152428215,2.5,0.0,4.0
1319,9.345703125,4.327200017724211,2.5,0.0,4.0
1320,8.49609375,-1.0818000044310527,2.0,0.0,3.0
1320,9.345703125,4.327200017724211,2.0,0.0,3.0
1320,10.1953125,8.438040034562212,4.0,0.0,3.0
1321,10.1953125,8.438040034562212,4.0,0.0,3.0
1321,9.709821428571429,4.327200017724211,4.0,0.0,3.0
1322,9.345703125,8.438040034562212,2.0,0.0,3.0
1322,9.85546875,4.435380018167317,4.0,0.0,3.0
1323,10.1953125,4.543560018610423,4.0,0.0,3.0
1324,10.1953125,8.438040034562212,5.0,0.0,3.0
1324,10.384114583333334,4.399320018019615,5.0,0.0,3.0
1325,10.1953125,0.43272000177242115,5.0,0.0,3.0
1325,10.40771484375,4.516515018499646,5.0,0.0,3.0
1326,10.53515625,4.4570160182559375,4.5,-1.0,2.0
1327,11.044921875,8.654400035448422,5.0,0.0,3.0
1327,11.044921875,4.543560018610423,5.0,0.0,3.0
1328,10.1953125,-0.8654400035448423,5.0,0.0,3.0
1328,11.5546875,4.4570160182559375,3.0,0.0,3.0
1329,11.89453125,0.43272000177242115,2.5,0.0,4.0
1329,11.89453125,4.543560018610423,2.5,0.0,4.0
1330,11.5546875,4.630104018964907,3.0,0.0,3.0
1331,12.10693359375,4.570605018721198,3.5,0.0,4.0
1332,12.744140625,8.654400035448422,3.0,0.0,3.0
1332,12.380022321428571,4.543560018610422,3.0,0.0,3.0
1333,12.744140625,0.43272000177242115,3.0,0.0,3.0
1333,12.622767857142858,4.574468590165595,3.0,0.0,3.0
1334,13.404947916666666,4.615680018905826,4.0,0.0,3.0
1335,12.744140625,0.6490800026586317,3.0,0.0,3.0
1335,13.25390625,4.651740019053528,4.0,0.0,3.0
1336,13.25390625,4.651740019053528,3.0,0.0,3.0
1337,13.782552083333334,4.615680018905826,3.5,0.0,4.0
1338,13.782552083333334,4.615680018905826,4.0,0.0,3.0
1339,13.59375,1.0818000044310527,3.5,0.0,4.0
1339,13.80615234375,4.732875019385856,3.5,0.0,4.0
1340,14.807477678571429,4.729011447941461,4.0,0.0,3.0
1341,14.953125,4.651740019053528,4.0,0.0,3.0
1342,15.29296875,1.7308800070896846,4.0,0.0,3.0
1342,15.08056640625,4.732875019385856,4.0,0.0,3.0
1343,15.29296875,4.605377161720768,4.5,0.0,4.0
1344,15.29296875,4.759920019496633,3.5,0.0,4.0
1345,15.29296875,4.651740019053528,4.0,0.0,3.0
1346,15.778459821428571,4.759920019496633,4.5,0.0,4.0
1347,16.142578125,4.543560018610422,4.0,0.0,3.0
