time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),wind_speed(mph),wind_direction(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
489700,2026-05-22 09:25:10,51.9888641612965,4.38999214400608,0,Available with any HD 360 subscription,Available with any HD 360 subscription,-3.73539382032,0,0,0,0,27,5,0,0,0,0,0,0,0,0.223694,78, 1, -8.7,Available with Enterprise subscription,,0,0,364,364,364,1684,-100,-100,-100,100,98.7,0,-7.9,33,3.6,3.6,0,0,0,0,0,117.14,-3.73539382032,0,31,Sport,"Flying over vegetation."
489800,2026-05-22 09:25:10,51.9888641266689,4.38999234051706,0,,,-3.73539382032,0,0.223694,0.045923885984,0.045923885984,27,5,0,0,0,0.223694,0.045923885984,0,0.223694,0,78.8, 0.8, -8.9,,,0,0,364,364,364,1684,-100,-100,-100,100,99.1,0,-7.1,33,3.6,3.6,0,0,0,0,0,117.14,-3.73539382032,0,41,Motors_Started,
489900,2026-05-22 09:25:10,51.9888644810704,4.38999218127859,0,,,-3.73539382032,0.328084,0.223694,0.116969491932,0.180085635684,27,5,0,0,0,0.223694,0.116969491932,0,0.223694,0.223694,79.3, 0.4, -7,,,0,0,364,364,364,1684,-100,-100,-100,100,99.3,0,-5.1,33,3.6,3.6,0,0,0,0,0,117.14,-3.73539382032,0,41,Motors_Started,
490000,2026-05-22 09:25:10,51.9888645458279,4.38999229325259,0,,,-3.73539382032,0.328084,0.223694,0.144247708028,0.214598760148,27,5,0,0,0,0.223694,0.144247708028,0,0.223694,0.223694,79.5, 0.2, -5.1,,,0,0,364,364,364,1684,-100,-100,-100,100,99.4,0,-3.8,33,3.6,3.6,0,0,0,0,0,117.14,-3.73539382032,0,41,Motors_Started,"Setting new Return-To-Home altitude to 30m (98 ft). Data Recorder File Index is 37. Setting new Maximum Flight Altitude to 120m (394 ft)"
490100,2026-05-22 09:25:10,51.9888645455752,4.38999185761263,0,,,-3.73539382032,0.328084,0,8.451115756,0.312478356456,27,5,0,0,0,0.223694,8.451115756,0,0,0,79.7, 0.2, -4.7,,,0,0,364,364,364,1684,-100,-100,-100,100,100,0,-3.9,33,3.6,3.6,0,0,0,0,0,117.14,-3.73539382032,0,41,Motors_Started,
490200,2026-05-22 09:25:10,51.9888644669136,4.38999149826704,0,,,-3.73539382032,0.328084,0,8.4431761232,0.39816602324,27,5,0,0,0,0.223694,8.451115756,0,0,0,80.4, -0.4, -4.5,,,0,0,364,364,364,1684,-100,-100,-100,100,100.4,0,-3.1,33,3.6,3.6,0,0,0,0,0,117.14,-3.73539382032,0,41,Motors_Started,
490300,2026-05-22 09:25:11,51.9888640915102,4.38999142428545,0,,,-3.73539382032,0.328084,0,8.3148952792,0.53613518776,26,5,0,0,0,0.223694,8.451115756,0,0,0,80.8, -0.7, -4.2,,,0,0,364,364,364,1684,-100,-100,-100,100,100.6,0,-1.4,33,3.6,3.6,0,0,0,0,0,117.14,-3.73539382032,0,41,Motors_Started,
490400,2026-05-22 09:25:11,51.9888640325268,4.38999222635546,0,,,-3.73539382032,0.328084,0,8.2495409464,0.71762469488,26,5,0,0,0,0.223694,8.451115756,0,0,0,81.3, -0.8, -2.4,,,0,0,364,364,364,1684,-100,-100,-100,100,101.2,0,-1.2,33,3.6,3.6,0,0,0,0,0,117.14,-3.73539382032,0,41,Motors_Started,
490500,2026-05-22 09:25:11,51.988864010891,4.38999218518773,0,,,-3.73539382032,0.328084,0,8.244094752,0.72978348792,26,5,0,0,0,0.223694,8.451115756,0,0,0,82, -0.2, -2.5,,,0,0,364,364,364,1684,-100,-100,-100,100,101.7,0,-1.3,33,3.6,3.6,0,0,0,0,0,117.14,-3.73539382032,0,41,Motors_Started,
490600,2026-05-22 09:25:11,51.9888640126901,4.3899921390501,0,,,-3.73539382032,0.328084,0,8.24721155,0.74017062736,26,5,0,0,0,0.223694,8.451115756,0,0,0,82.4, -0.1, -2.5,,,0,0,364,364,364,1684,-100,-100,-100,100,102.3,0,-1.7,33,3.6,3.6,0,0,0,0,0,117.14,-3.73539382032,0,41,Motors_Started,
490700,2026-05-22 09:25:11,51.9888639800029,4.38999249765142,0,,,-3.73539382032,0.328084,0,8.2166669296,0.8216207612,26,5,0,0,0,0.223694,8.451115756,0,0,0,83, -0.2, -2.1,,,0,0,364,364,364,1684,-100,-100,-100,100,102.7,0,-1.1,33,3.6,3.6,0,0,0,0,0,117.14,-3.73539382032,0,41,Motors_Started,
490800,2026-05-22 09:25:11,51.988863973976,4.38999244522229,0,,,-3.73539382032,0.328084,0,8.2172574808,0.83360238888,26,5,7.152,0,0,0.223694,8.451115756,0,0,0,83.5, 0, -1.8,,,0,0,364,364,364,1684,-100,-100,-100,100,103.1,0,-0.1,33,3.574,3.575,0,0,0,0,2.461,117.14,-3.73539382032,0,41,Motors_Started,
490900,2026-05-22 09:25:11,51.9888639808681,4.3899927847335,0,,,-3.73539382032,0.328084,0,8.2023624672,0.9099245698,26,5,7.152,0,0,0.223694,8.451115756,0,0,0,84, 0.1, -1.5,,,0,0,364,364,364,1684,-100,-100,-100,100,103.5,0,-0.9,33,3.574,3.575,0,0,0,0,2.461,117.14,-3.73539382032,0,41,Motors_Started,
491000,2026-05-22 09:25:11,51.9888639766104,4.38999275149882,0,,,-3.73539382032,0.328084,0,8.2024937008,0.9175525228,26,5,7.152,0,0,0.223694,8.451115756,0,0,0,84.5, 0.4, -2,,,0,0,364,364,364,1684,-100,-100,-100,100,104.1,0,-0.9,33,3.574,3.575,0,0,0,0,2.461,117.14,-3.73539382032,0,41,Motors_Started,
491100,2026-05-22 09:25:11,51.9888636967455,4.38999331389033,0,,,-3.73539382032,0.328084,0,8.0753283424,1.08000987708,26,5,7.152,0,0,0.223694,8.451115756,0,0,0,85, 0.6, -1.8,,,0,0,364,364,364,1684,-100,-100,-100,100,104.6,0,-1.2,33,3.574,3.575,0,0,0,0,2.461,117.14,-3.73539382032,0,41,Motors_Started,
491200,2026-05-22 09:25:11,51.9888637130784,4.3899932784159,0,,,-3.73539382032,0.328084,0,8.082841466,1.08996394564,26,5,7.152,0,0,0.223694,8.451115756,0,0,0,85.4, 0.9, -2.2,,,0,0,364,364,364,1684,-100,-100,-100,100,104.8,0,-1.4,33,3.574,3.575,0,0,0,0,2.461,117.14,-3.73539382032,0,41,Motors_Started,
491300,2026-05-22 09:25:12,51.9888635548256,4.38999392110484,0,,,-3.73539382032,0.328084,0,7.9967522244,1.24547576164,27,5,7.152,0,0,0.223694,8.451115756,0,0,0,85.5, 0.8, -2.5,,,0,0,364,364,364,1684,-100,-100,-100,100,104.9,0,-1,33,3.574,3.575,0,0,0,0,2.461,117.14,-3.73539382032,0,41,Motors_Started,
491400,2026-05-22 09:25:12,51.9888634469807,4.38999435061677,0,,,-3.73539382032,0.328084,0,7.9396656084,1.34969164424,26,5,7.152,0,0,0.223694,8.451115756,0,0,0,85.7, 0.8, -2.3,,,0,0,364,364,364,1684,-100,-100,-100,100,105.2,0,-0.5,33,3.574,3.575,0,0,0,0,2.461,117.14,-3.73539382032,0,41,Motors_Started,
491500,2026-05-22 09:25:12,51.9888634717263,4.38999432994074,0,,,-3.73539382032,0.328084,0,7.9493768948,1.35984584404,26,5,7.152,0,0,0.223694,8.451115756,0,0,0,85.9, 0.7, -2.2,,,0,0,364,364,364,1684,-100,-100,-100,100,105.4,0,-0.8,33,3.574,3.575,0,0,0,0,2.461,117.14,-3.73539382032,0,41,Motors_Started,
491600,2026-05-22 09:25:12,51.9888634950755,4.38999432180249,0,,,-3.73539382032,0.328084,0,7.9581039292,1.36855975508,26,5,7.152,0,0,0.223694,8.451115756,0,0,0,86.1, 0.5, -2.1,,,0,0,1024,1024,963,1024,0,0,-9,0,105.7,0,-1.1,33,3.574,3.575,0,0,0,0,2.461,117.14,-3.73539382032,0,41,Motors_Started,
491700,2026-05-22 09:25:12,51.9888633227686,4.38999485277478,0,,,-3.73539382032,0.328084,0,7.8748034016,1.50340884076,26,5,7.152,0,0,0.223694,8.451115756,0,0,0,86.7, -0.2, -1.8,,,0,0,1024,1024,1024,1024,0,0,0,0,107.2,0,-0.9,33,3.574,3.575,0,0,0,0,2.461,117.14,-3.73539382032,0,41,Motors_Started,
491800,2026-05-22 09:25:12,51.9888632421022,4.38999501990806,0,,,-3.73539382032,0.328084,0.223694,7.8393703296,1.55111881604,26,5,7.174,0,0,0.223694,8.451115756,0,0.223694,0,88.8, -0.2, -2.1,,,0,0,1024,1024,1024,1024,0,0,0,0,109.5,0,-0.9,33,3.592,3.591,0,0,0,0,1.854,117.14,-3.73539382032,0,10,Assisted_Takeoff,
491900,2026-05-22 09:25:12,51.9888630770944,4.38999555008044,0,,,-3.73539382032,0.328084,0.3131716,7.7605973612,1.68458666808,26,5,7.174,0,0,0.3131716,8.451115756,-0.223694,0.223694,0,91.2, 0.7, -1.3,,,0,0,1024,1024,1024,1024,0,0,0,0,112.1,0,-0.1,33,3.592,3.591,0,0,0,0,1.854,117.14,-3.73539382032,0,10,Assisted_Takeoff,
492000,2026-05-22 09:25:12,51.9888629461701,4.38999573713504,0,,,-3.73539382032,0.328084,0.3131716,7.7069556272,1.7482119982,26,5,7.174,0,0,0.3131716,8.451115756,-0.223694,0.223694,0,93.5, 0.8, -1,,,0,0,1024,1024,1024,1024,0,0,0,0,114.1,0,-0.8,33,3.592,3.591,0,0,0,0,1.854,117.14,-3.73539382032,0,10,Assisted_Takeoff,
492100,2026-05-22 09:25:12,51.9888629226067,4.38999611536381,0,,,-3.73539382032,0.328084,0.223694,7.686023868,1.83362538676,26,5,7.174,0,0,0.3131716,8.451115756,-0.223694,0,0,95.6, 1, -1.4,,,0,0,1024,1024,1024,1024,0,0,0,0,115.8,0,-0.4,33,3.592,3.591,0,0,0,0,1.854,117.14,-3.73539382032,0,10,Assisted_Takeoff,
492200,2026-05-22 09:25:13,51.9888628992918,4.38999613422091,0,,,-3.73539382032,0.328084,0,7.6770343664,1.84312998024,26,5,7.174,0,0,0.3131716,8.451115756,0,0,0,97.2, 1, -1.2,,,0,0,1024,1024,1027,1024,0,0,0,0,117.3,0,-0.1,33,3.592,3.591,0,0,0,0,1.854,117.14,-3.73539382032,0,10,Assisted_Takeoff,
492300,2026-05-22 09:25:13,51.9888627891638,4.38999658792153,0,,,-3.73539382032,0.328084,0,7.623523866,1.95270019372,26,5,7.174,0,0,0.3131716,8.451115756,0,0,0,98.9, 0.7, -1.6,,,0,0,1024,1024,1027,1024,0,0,0,0,118.6,0,-0.6,33,3.592,3.591,0,0,0,0,1.854,117.14,-3.73539382032,0,10,Assisted_Takeoff,
492400,2026-05-22 09:25:13,51.9888625095945,4.38999709812216,0,,,-3.73539382032,0.328084,0,7.5083991904,2.10614179968,27,5,7.174,0,0,0.3131716,8.451115756,0,0,0,100.2, 0.8, -2.4,,,0,0,1024,1024,1104,1024,0,0,12,0,120.1,0,-0.3,33,3.592,3.591,0,0,0,0,1.854,117.14,-3.73539382032,0,10,Assisted_Takeoff,
492500,2026-05-22 09:25:13,51.9888625997915,4.38999705130981,0,,,-3.73539382032,0.328084,0,7.5422902676,2.14068904488,27,5,7.174,0,0,0.3131716,8.451115756,0,0,0,101.3, 0.9, -2.1,,,0,0,1024,1024,1093,1024,0,0,10,0,120.3,0,-1.4,33,3.592,3.591,0,0,0,0,1.854,117.14,-3.73539382032,0,10,Assisted_Takeoff,
492600,2026-05-22 09:25:13,51.988862724886,4.38999695916671,0,,,-3.73539382032,0.328084,0.223694,7.5900264896,2.19080715672,27,5,7.174,0,0,0.3131716,8.451115756,0.223694,0,0,101.6, 0.8, -2.7,,,0,0,1024,1024,1229,1024,0,0,31,0,120.9,0,-1.3,33,3.592,3.591,0,0,0,0,1.854,117.14,-3.73539382032,0,10,Assisted_Takeoff,
492700,2026-05-22 09:25:13,51.9888622775889,4.38999723881307,0.328084,,,-3.40730982032,0.328084,0.223694,7.4207023372,2.36567920956,27,5,7.174,0,0.328084,0.3131716,8.451115756,0.223694,0,0,102, 1.6, -2.8,,,0,0,1024,1024,1298,1024,0,0,42,0,121.6,0,-1,33,3.592,3.591,0,0,0,0,1.854,117.14,-3.40730982032,0.328084,10,Assisted_Takeoff,
492800,2026-05-22 09:25:13,51.9888623691909,4.38999705784824,0.328084,,,-3.40730982032,0.328084,0.3131716,7.4585632308,2.41831044484,27,5,7.18,0,0.328084,0.3131716,8.451115756,0.223694,-0.223694,0,102.4, 1.5, -2.6,,,0,0,1024,1024,1302,1024,0,0,42,0,121.9,0,-0.9,33,3.588,3.589,0,0,0,0,1.195,117.14,-3.40730982032,0.328084,10,Assisted_Takeoff,
492900,2026-05-22 09:25:13,51.9888620046033,4.3899973766069,0.328084,,,-3.40730982032,0.328084,0.3131716,7.3183073208,2.56938656516,27,5,7.18,0,0.328084,0.3131716,8.451115756,0.223694,-0.223694,0,102.7, 1.6, -1.8,,,0,0,1024,1024,1343,1024,0,0,48,0,122.4,0,0,33,3.588,3.589,0,0,0,0,1.195,117.14,-3.40730982032,0.328084,10,Assisted_Takeoff,
493000,2026-05-22 09:25:13,51.988862042602,4.3899972092406,0.328084,,,-3.40730982032,0.328084,0.3131716,7.3362535156,2.6094653066,27,5,7.18,0,0.328084,0.3131716,8.451115756,0.223694,-0.223694,0,103.1, 1.9, -1.2,,,0,0,1024,1024,1343,1024,0,0,48,0,122.8,0,-0.7,33,3.588,3.589,0,0,0,0,1.195,117.14,-3.40730982032,0.328084,10,Assisted_Takeoff,
493100,2026-05-22 09:25:13,51.9888617899457,4.38999744924602,0.328084,,,-3.40730982032,0.328084,0.3131716,7.238681334,2.71625992944,26,5,7.18,0,0.328084,0.3131716,8.451115756,0.223694,-0.223694,0,103.4, 2.3, -1.8,,,0,0,1024,1024,1347,1024,0,0,49,0,123.2,0,-0.9,33,3.588,3.589,0,0,0,0,1.195,117.14,-3.40730982032,0.328084,10,Assisted_Takeoff,
493200,2026-05-22 09:25:14,51.988861726242,4.38999759123071,0.328084,,,-3.40730982032,0.328084,0.3131716,7.2121721468,2.75572843464,26,5,7.18,0,0.328084,0.3131716,8.451115756,0.223694,-0.223694,0,103.8, 2.3, -2.1,,,0,0,1024,1024,1388,1024,0,0,55,0,123.5,0,-1,33,3.588,3.589,0,0,0,0,1.195,117.14,-3.40730982032,0.328084,10,Assisted_Takeoff,
493300,2026-05-22 09:25:14,51.988861741157,4.38999762068144,0.328084,,,-3.40730982032,0.328084,0.223694,7.2168965564,2.76429798872,26,5,7.18,0,0.328084,0.3131716,8.451115756,0.223694,0,0,103.9, 1.7, -2.3,,,0,0,1024,1024,1310,1024,0,0,43,0,123.9,0,-1.2,33,3.588,3.589,0,0,0,0,1.195,117.14,-3.40730982032,0.328084,10,Assisted_Takeoff,
493400,2026-05-22 09:25:14,51.988861750525,4.38999766006502,0.328084,,,-3.40730982032,0.328084,0,7.2193899948,2.77378289716,26,5,7.18,0,0.328084,0.3131716,8.451115756,0,0,0,104.3, 2.1, -2.2,,,0,0,1024,1024,1449,1024,0,0,64,0,124.2,0,-1.1,33,3.588,3.589,0,0,0,0,1.195,117.14,-3.40730982032,0.328084,10,Assisted_Takeoff,
493500,2026-05-22 09:25:14,51.988861623323,4.38999811820691,0.656168,,,-3.07922582032,0.328084,0,7.1634188644,2.8866962866,27,5,7.18,0,0.656168,0.3131716,8.451115756,0,0,0,104.6, 2.6, -2.3,,,0,0,1024,1024,1540,1024,0,0,78,0,124.1,0,-1.9,33,3.588,3.589,0,0,0,0,1.195,117.14,-3.07922582032,0.656168,10,Assisted_Takeoff,
493600,2026-05-22 09:25:14,51.9888616575694,4.38999808424188,0.656168,,,-3.07922582032,0.328084,0.3131716,7.1765422244,2.90133539468,27,5,7.18,0,0.656168,0.3131716,8.451115756,0.223694,-0.223694,0,103.7, 1.7, -3.6,,,0,0,1024,1024,1556,1024,0,0,81,0,122.7,0,-3.6,33,3.588,3.589,0,0,0,0,1.195,117.14,-3.07922582032,0.656168,10,Assisted_Takeoff,
493700,2026-05-22 09:25:14,51.9888617784703,4.38999807902505,0.656168,,,-3.07922582032,0.328084,0.4921268,7.2206039056,2.94546269268,27,5,7.18,0,0.656168,0.4921268,8.451115756,0.447388,-0.223694,-0.223694,102.3, 3.2, -5.1,,,0,0,1024,1024,1635,1021,0,0,93,-0,121.6,0,-3.1,33,3.588,3.589,0,0,0,0,1.195,117.14,-3.07922582032,0.656168,10,Assisted_Takeoff,
493800,2026-05-22 09:25:14,51.9888618351492,4.3899978959561,0.984252,,,-2.75114182032,0.328084,0.8052984,7.2449477384,2.99149943956,27,5,7.11,0,0.984252,0.8052984,8.451115756,0.671082,-0.447388,-0.223694,99.7, 4, -2.6,,,0,0,1024,1024,1635,1021,0,0,93,-0,115.1,0,-0.8,33,3.539,3.541,0,0,0,0,2.771,117.14,-2.75114182032,0.984252,10,Assisted_Takeoff,
493900,2026-05-22 09:25:14,51.9888621434991,4.38999746969947,0.984252,,,-2.75114182032,0.328084,1.2750558,7.3664372436,3.13924550728,27,5,7.11,0,0.984252,1.2750558,8.451115756,0.894776,-0.894776,-0.671082,92.2, 1.1, -0.7,,,0,0,1024,1024,1684,870,0,0,100,-23,107.3,0,2.2,33,3.539,3.541,0,0,0,0,2.771,117.14,-2.75114182032,0.984252,31,Sport,
494000,2026-05-22 09:25:14,51.9888623851768,4.3899969345711,0.984252,,,-2.75114182032,0.328084,1.2750558,7.4676183492,3.2883531236,27,5,7.11,0,0.984252,1.2750558,8.451115756,0.894776,-0.894776,-1.11847,85.8, -4.3, 2.5,,,0,0,1024,1024,1684,538,0,0,100,-74,102.3,0.1,3.7,33,3.539,3.541,0,0,0,0,2.771,117.14,-2.75114182032,0.984252,31,Sport,
494100,2026-05-22 09:25:14,51.9888623777921,4.3899967010589,1.312336,,,-2.42305782032,0.656168,1.11847,7.4714241236,3.340879372,27,5,7.11,0,1.312336,1.2750558,8.451115756,0.671082,-0.894776,-1.789552,80.1, -6.3, 3.7,,,0,0,1024,1024,1684,701,0,0,100,-49,96.6,0.1,5.3,33,3.539,3.541,0,0,0,0,2.771,117.14,-2.42305782032,1.312336,31,Sport,
494200,2026-05-22 09:25:15,51.9888625264328,4.38999630999847,1.64042,,,-2.09497382032,1.312336,0.8052984,7.5368112648,3.4441274068,27,5,7.11,0,1.64042,1.2750558,8.451115756,0.447388,-0.671082,-2.460634,75.1, -5, 4.8,,,0,0,1024,1024,1652,1024,0,0,95,0,92.2,0.1,5.2,33,3.539,3.541,0,0,0,0,2.771,117.14,-2.09497382032,1.64042,31,Sport,
494300,2026-05-22 09:25:15,51.9888630677093,4.38999587075541,2.296588,,,-1.43880582032,2.296588,0.6263432,7.7463257072,3.6648951304,27,5,7.11,0,2.296588,1.2750558,8.451115756,0.447388,-0.447388,-3.35541,71.3, -3.8, 5,,,0,0,1024,1024,1496,1024,0,0,72,0,90.7,0,5.5,33,3.539,3.541,0,0,0,0,2.771,117.14,-1.43880582032,2.296588,31,Sport,
494400,2026-05-22 09:25:15,51.988863272849,4.38999552499792,2.952756,,,-0.78263782032,2.952756,0.6263432,7.832021248,3.7727691496,27,5,7.11,0,2.952756,1.2750558,8.451115756,0.447388,-0.447388,-4.47388,71.1, -3.7, 5.3,,,0,0,1024,1024,1132,1024,0,0,16,0,91.1,0,7.2,33,3.539,3.541,0,0,0,0,2.771,117.14,-0.78263782032,2.952756,31,Sport,
494500,2026-05-22 09:25:15,51.9888640138123,4.3899949205066,3.608924,,,-0.12646982032,3.937008,0.6263432,8.1206695512,4.0753282144,27,5,7.11,0,3.608924,1.2750558,8.451115756,0.447388,-0.447388,-4.921268,71.3, -4.8, 7.5,,,0,0,1024,1024,1334,1024,0,0,47,0,91.4,0,7.8,33,3.539,3.541,0,0,0,0,2.771,117.14,-0.12646982032,3.608924,31,Sport,
494600,2026-05-22 09:25:15,51.9888642127795,4.38999458167706,4.265092,,,0.52969817968,4.593176,0.6263432,8.2051511812,4.1805119448,27,5,7.11,0.52969817968,4.265092,1.2750558,8.451115756,0.447388,-0.447388,-4.921268,71.5, -4.8, 7,,,0,0,1024,1024,1334,1024,0,0,47,0,91.5,0,8.1,33,3.539,3.541,0,0,0,0,2.771,117.14,0.52969817968,4.265092,31,Sport,
494700,2026-05-22 09:25:15,51.9888646536643,4.38999441404993,5.249344,,,1.51395017968,5.249344,0.6263432,8.3701118164,4.3457022388,27,5,7.11,1.51395017968,5.249344,1.2750558,8.451115756,0.447388,-0.447388,-4.47388,71.6, -4.1, 8,,,0,0,1024,1024,1534,1024,0,0,77,0,91.5,0,9.4,33,3.539,3.541,0,0,0,0,2.771,117.14,1.51395017968,5.249344,31,Sport,"Home Point updated (Code: 30800)"
494800,2026-05-22 09:25:15,51.9888649803946,4.38999393049165,5.905512,,,2.17011817968,5.905512,0.6263432,8.5069228444,4.5069883332,27,5,6.946,2.17011817968,5.905512,1.2750558,8.5069228444,0.447388,-0.447388,-3.802798,71.3, -4.9, 9.5,,,0,0,1024,1024,1680,1024,0,0,99,0,91.6,0,10.7,33,3.523,3.526,0,0,0,0,8.409,117.14,2.17011817968,5.905512,31,Sport,
494900,2026-05-22 09:25:15,51.9888656423279,4.38999315718376,6.233596,,,2.49820217968,9.84252,0.6263432,8.7772640604,4.8045277128,27,5,6.946,2.49820217968,6.233596,1.2750558,8.7772640604,0.447388,-0.447388,-3.579104,71.2, -5.6, 10.5,,,0,0,1024,1024,1024,1024,0,0,0,0,91.7,0,11.3,33,3.523,3.526,0,0,0,0,8.409,117.14,2.49820217968,6.233596,31,Sport,
