time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),wind_speed(mph),wind_direction(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
399200,2026-05-22 09:11:29,51.9888232009037,4.39001370344046,0,Available with any HD 360 subscription,Available with any HD 360 subscription,-3.774370527604,1.64042,0,0,0,24,5,0,0,0,0,0,0,0,0,161.6, -1.6, 0.4,Available with Enterprise subscription,,0,0,364,364,364,1684,-100,-100,-100,100,178.6,0,1.1,33,3.55,3.549,0,0,0,0,0,112.28,-3.774370527604,0,38,Tripod,"Setting new Return-To-Home altitude to 30m (98 ft). Data Recorder File Index is 36. Setting new Maximum Flight Altitude to 120m (394 ft). Flying over vegetation."
399300,2026-05-22 09:11:30,51.9888231995223,4.39001350046934,0,,,-3.774370527604,1.64042,0,7.8824477588,0.045606300672,24,5,0,0,0,0,7.8824477588,0,0,0,161.6, -1.6, 0.4,,,0,0,364,364,364,1684,-100,-100,-100,100,178.6,0,1.1,33,3.55,3.549,0,0,0,0,0,112.28,-3.774370527604,0,41,Motors_Started,
399400,2026-05-22 09:11:30,51.9888231985435,4.39001350014589,0,,,-3.774370527604,1.64042,0,7.8821524832,0.045970801996,24,5,0,0,0,0,7.8824477588,0,0,0,161.6, -1.6, 0.4,,,0,0,364,364,364,1684,-100,-100,-100,100,178.6,0,1.1,33,3.55,3.549,0,0,0,0,0,112.28,-3.774370527604,0,41,Motors_Started,
399500,2026-05-22 09:11:30,51.9888232978879,4.3900131001143,0,,,-3.774370527604,1.64042,0,7.9557417244,0.142882878588,24,5,0,0,0,0,7.9557417244,0,0,0,161.6, -1.6, 0.4,,,0,0,364,364,364,1684,-100,-100,-100,100,178.6,0,1.1,33,3.55,3.549,0,0,0,0,0,112.28,-3.774370527604,0,41,Motors_Started,
399600,2026-05-22 09:11:30,51.9888232975302,4.39001310211408,0,,,-3.774370527604,1.64042,0,7.9554136404,0.143351054456,24,5,0,0,0,0,7.9557417244,0,0,0,161.6, -1.6, 0.4,,,0,0,364,364,364,1684,-100,-100,-100,100,178.7,0,1.1,33,3.55,3.549,0,0,0,0,0,112.28,-3.774370527604,0,41,Motors_Started,
399700,2026-05-22 09:11:30,51.9888233993077,4.39001310420081,0,,,-3.774370527604,0.328084,0,7.9881236152,0.1804872105,24,5,0,0,0,0,7.9881236152,0,0,0,161.6, -1.6, 0.4,,,0,0,364,364,364,1684,-100,-100,-100,100,178.7,0,1.1,33,3.55,3.549,0,0,0,0,0,112.28,-3.774370527604,0,41,Motors_Started,
399800,2026-05-22 09:11:30,51.98882339895,4.39001310534504,0,,,-3.774370527604,0.328084,0,7.9878939564,0.180775596336,24,5,0,0,0,0,7.9881236152,0,0,0,161.6, -1.6, 0.4,,,0,0,364,364,364,1684,-100,-100,-100,100,178.7,0,1.1,33,3.55,3.549,0,0,0,0,0,112.28,-3.774370527604,0,41,Motors_Started,
399900,2026-05-22 09:11:30,51.9888233977335,4.39001301567472,0,,,-3.774370527604,0.328084,0,7.9968178412,0.200927499868,24,5,0,0,0,0,7.9968178412,0,0,0,161.8, -1.6, 0.4,,,0,0,364,364,364,1684,-100,-100,-100,100,178.7,0,1.1,33,3.55,3.549,0,0,0,0,0,112.28,-3.774370527604,0,41,Motors_Started,
400000,2026-05-22 09:11:30,51.9888233946772,4.39001302795165,0,,,-3.774370527604,0.328084,0,7.9945540616,0.203902893664,24,5,0,0,0,0,7.9968178412,0,0,0,161.9, -1.6, 0.4,,,0,0,364,364,364,1684,-100,-100,-100,100,178.7,0,1.1,33,3.55,3.549,0,0,0,0,0,112.28,-3.774370527604,0,41,Motors_Started,
400100,2026-05-22 09:11:30,51.9888231935468,4.39001261687777,0,,,-3.774370527604,0.328084,0,7.97326141,0.321866152032,24,5,0,0,0,0,7.9968178412,0,0,0,161.9, -1.6, 0.4,,,0,0,364,364,364,1684,-100,-100,-100,100,178.7,0,1.1,33,3.55,3.549,0,0,0,0,0,112.28,-3.774370527604,0,41,Motors_Started,
400200,2026-05-22 09:11:30,51.9888231917028,4.39001261611959,0,,,-3.774370527604,0.328084,0,7.972769284,0.322560049692,24,5,0,0,0,0,7.9968178412,0,0,0,161.9, -1.6, 0.4,,,0,0,364,364,364,1684,-100,-100,-100,100,178.7,0,1.1,33,3.55,3.549,0,0,0,0,0,112.28,-3.774370527604,0,41,Motors_Started,
400300,2026-05-22 09:11:31,51.9888231963889,4.39001239608769,0,,,-3.774370527604,0.328084,0,7.9979661352,0.37202757096,23,5,7.1,0,0,0,7.9979661352,0,0,0,162, -1.6, 0.4,,,0,0,364,364,364,1684,-100,-100,-100,100,178.7,0,1.1,33,3.55,3.549,0,0,0,0,0.93,112.28,-3.774370527604,0,41,Motors_Started,
400400,2026-05-22 09:11:31,51.9888231954273,4.39001239904738,0,,,-3.774370527604,0.328084,0,7.9973427756,0.37277888332,23,5,7.1,0,0,0,7.9979661352,0,0,0,162.1, -1.6, 0.4,,,0,0,364,364,364,1684,-100,-100,-100,100,178.7,0,1.1,33,3.55,3.549,0,0,0,0,0.93,112.28,-3.774370527604,0,41,Motors_Started,
400500,2026-05-22 09:11:31,51.9888232987275,4.39001210847875,0,,,-3.774370527604,0.328084,0,8.0619097068,0.448162744,24,5,7.1,0,0,0,8.0619097068,0,0,0,162.1, -1.6, 0.4,,,0,0,364,364,364,1684,-100,-100,-100,100,178.7,0,1.1,33,3.55,3.549,0,0,0,0,0.93,112.28,-3.774370527604,0,41,Motors_Started,
400600,2026-05-22 09:11:31,51.9888232975281,4.39001209397944,0,,,-3.774370527604,0.328084,0,8.0630908092,0.45144686484,24,5,7.1,0,0,0,8.0630908092,0,0,0,162.3, -1.6, 0.5,,,0,0,364,364,364,1684,-100,-100,-100,100,178.7,0,1.1,33,3.55,3.549,0,0,0,0,0.93,112.28,-3.774370527604,0,41,Motors_Started,
