time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),wind_speed(mph),wind_direction(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
0,2026-05-22 08:24:57,51.9888039295442,4.39002617048921,0,Available with any HD 360 subscription,Available with any HD 360 subscription,-3.774370527604,0.984252,0,0,0,14,5,0,0,0,0,0,0,0,0,43.8, 4.8, -0.6,Available with Enterprise subscription,,0,0,1024,1024,1024,1024,0,0,0,0,43.8,0,0,96,4.049,4.046,4.05,0,0,0,0,78.26,-3.774370527604,0,6,P-GPS,"Flying over vegetation."
100,2026-05-22 08:24:57,51.9888039051274,4.39002618221063,0,,,-3.774370527604,0.984252,0,0.0092895672264,0.0092895672264,14,5,0,0,0,0,0.0092895672264,0,0,0,43.8, 4.8, -0.6,,,0,0,364,364,364,1684,-100,-100,-100,100,43.8,0,0,96,4.049,4.046,4.05,0,0,0,0,78.26,-3.774370527604,0,41,Motors_Started,
200,2026-05-22 08:24:57,51.9888038019054,4.39002616742778,0,,,-3.774370527604,0.984252,0,0.046574148472,0.047096130116,14,5,0,0,0,0,0.046574148472,0,0,0,43.8, 4.8, -0.6,,,0,0,364,364,364,1684,-100,-100,-100,100,43.8,0,0,96,4.049,4.046,4.05,0,0,0,0,78.26,-3.774370527604,0,41,Motors_Started,
300,2026-05-22 08:24:57,51.9888037696343,4.3900261785723,0,,,-3.774370527604,0.984252,0,0.058371392944,0.059133532076,14,5,0,0,0,0,0.058371392944,0,0,0,43.8, 4.8, -0.6,,,0,0,364,364,364,1684,-100,-100,-100,100,43.8,0,0,96,4.049,4.046,4.05,0,0,0,0,78.26,-3.774370527604,0,41,Motors_Started,
400,2026-05-22 08:24:57,51.9888038290654,4.39002616451372,0,,,-3.774370527604,0.984252,0,0.036684056292,0.081045934352,14,5,0,0,0,0,0.058371392944,0,0,0,43.8, 4.8, -0.6,,,0,0,364,364,364,1684,-100,-100,-100,100,43.8,0,0,96,4.049,4.046,4.05,0,0,0,0,78.26,-3.774370527604,0,41,Motors_Started,
500,2026-05-22 08:24:57,51.9888038044264,4.39002617462662,0,,,-3.774370527604,0.984252,0,0.045658466028,0.09031824436,14,5,0,0,0,0,0.058371392944,0,0,0,43.8, 4.8, -0.6,,,0,0,364,364,364,1684,-100,-100,-100,100,43.8,0,0,96,4.049,4.046,4.05,0,0,0,0,78.26,-3.774370527604,0,41,Motors_Started,
600,2026-05-22 08:24:57,51.9888037790053,4.39002618482341,0,,,-3.774370527604,0.984252,0,0.055018374464,0.099871722356,14,5,0,0,0,0,0.058371392944,0,0,0,43.8, 4.8, -0.6,,,0,0,1024,1024,1024,1024,0,0,0,0,43.8,0,0,96,4.049,4.046,4.05,0,0,0,0,78.26,-3.774370527604,0,41,Motors_Started,
700,2026-05-22 08:24:57,51.9888036715125,4.39002633353972,0,,,-3.774370527604,0.984252,0,0.101019360188,0.1513943618,14,5,0,0,0,0,0.101019360188,0,0,0,43.8, 4.8, -0.6,,,0,0,1024,1024,1024,1024,0,0,0,0,43.8,0,0,96,4.049,4.046,4.05,0,0,0,0,78.26,-3.774370527604,0,41,Motors_Started,"Setting new Return-To-Home altitude to 97m (318 ft). Data Recorder File Index is 21. Setting new Maximum Flight Altitude to 285m (935 ft)"
800,2026-05-22 08:24:57,51.9888035780965,4.39002629912189,0,,,-3.774370527604,0.984252,0,0.131442261424,0.186343181816,14,5,0,0,0,0,0.131442261424,0,0,0,43.8, 4.8, -0.6,,,0,0,1024,1024,1024,1024,0,0,0,0,43.8,0,0,96,4.049,4.046,4.05,0,0,0,0,78.26,-3.774370527604,0,41,Motors_Started,
900,2026-05-22 08:24:58,51.9888035393638,4.39002631837995,0,,,-3.774370527604,0.984252,0,0.146183731712,0.201122381764,14,5,12.21,0,0,0,0.146183731712,0,0,0,43.8, 4.8, -0.6,,,0,0,1024,1024,1024,1024,0,0,0,0,43.8,0,0,96,4.049,4.046,4.05,0,0,0,1.886,78.26,-3.774370527604,0,41,Motors_Started,
