time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),wind_speed(mph),wind_direction(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
210100,2026-05-22 08:56:39,51.9888178837053,4.38997513829373,0,Available with any HD 360 subscription,Available with any HD 360 subscription,-3.861562131444,0,0,0,0,25,5,0,0,0,0,0,0,0,0,344.4, 1.9, -2.1,Available with Enterprise subscription,,0,0,364,364,364,1684,-100,-100,-100,100,338.9,0,0,84,4.004,3.986,3.981,0,0,0,0,90.14,-3.861562131444,0,41,Motors_Started,"Setting new Return-To-Home altitude to 97m (318 ft). Data Recorder File Index is 25. Setting new Maximum Flight Altitude to 285m (935 ft). Flying over vegetation."
210200,2026-05-22 08:56:39,51.9888180392971,4.38997529446939,0,,,-3.861562131444,0,0,4.393372844,0.06673720686,25,5,0,0,0,0,4.393372844,0,0,0,344.4, 1.9, -2.1,,,0,0,364,364,364,1684,-100,-100,-100,100,338.9,0,0,84,4.004,3.986,3.981,0,0,0,0,90.14,-3.861562131444,0,41,Motors_Started,
210300,2026-05-22 08:56:40,51.9888180556312,4.38997530382324,0,,,-3.861562131444,0,0,4.3996720568,0.0730561047,24,5,0,0,0,0,4.3996720568,0,0,0,344.4, 1.9, -2.1,,,0,0,364,364,364,1684,-100,-100,-100,100,338.9,0,0,84,4.004,3.986,3.981,0,0,0,0,90.14,-3.861562131444,0,41,Motors_Started,
210400,2026-05-22 08:56:40,51.988817880528,4.38997513193089,0,,,-3.861562131444,0,0,4.328740296,0.147708994228,24,5,11.998,0,0,0,4.3996720568,0,0,0,344.4, 1.9, -2.1,,,0,0,364,364,364,1684,-100,-100,-100,100,338.9,0,0,84,4.004,3.986,3.981,0,0,0,1.427,90.14,-3.861562131444,0,41,Motors_Started,
210500,2026-05-22 08:56:40,51.9888178813311,4.38997512430209,0,,,-3.861562131444,0,0,4.3286418708,0.149447839428,24,5,11.998,0,0,0,4.3996720568,0,0,0,344.4, 1.9, -2.1,,,0,0,364,364,364,1684,-100,-100,-100,100,338.9,0,0,84,4.004,3.986,3.981,0,0,0,1.427,90.14,-3.861562131444,0,41,Motors_Started,
210600,2026-05-22 08:56:40,51.9888180366028,4.38997528366003,0,,,-3.861562131444,0,0,4.3918636576,0.21646490194,24,5,11.998,0,0,0,4.3996720568,0,0,0,344.4, 1.9, -2.1,,,0,0,893,802,1024,1024,-20,-34,0,0,338.9,0,0,84,4.004,3.986,3.981,0,0,0,1.427,90.14,-3.861562131444,0,41,Motors_Started,
210700,2026-05-22 08:56:40,51.9888180528919,4.38997529051326,0,,,-3.861562131444,0,0,4.3979988284,0.222604009748,25,5,11.998,0,0,0,4.3996720568,0,0,0,344.4, 1.9, -2.1,,,0,0,893,802,1024,1024,-20,-34,0,0,338.9,0,0,84,4.004,3.986,3.981,0,0,0,1.427,90.14,-3.861562131444,0,41,Motors_Started,
210800,2026-05-22 08:56:40,51.9888180319584,4.38997527649205,0,,,-3.861562131444,0,0,4.3898623452,0.230865821036,25,5,11.998,0,0,0,4.3996720568,0,0,0,344.4, 1.9, -2.1,,,0,0,1024,1024,1024,1024,0,0,0,0,338.9,0,0,84,4.004,3.986,3.981,0,0,0,1.427,90.14,-3.861562131444,0,41,Motors_Started,
210900,2026-05-22 08:56:40,51.988818046759,4.38997528191933,0,,,-3.861562131444,0,0,4.3954069648,0.236401910452,25,5,11.998,0,0,0,4.3996720568,0,0,0,344.4, 1.9, -2.1,,,0,0,1024,1024,1024,1024,0,0,0,0,338.9,0,0,84,4.004,3.986,3.981,0,0,0,1.427,90.14,-3.861562131444,0,41,Motors_Started,
211000,2026-05-22 08:56:40,51.9888180271673,4.38997527138648,0,,,-3.861562131444,0,0,4.3878938412,0.243931438252,25,5,11.998,0,0,0,4.3996720568,0,0,0,344.4, 1.9, -2.1,,,0,0,1024,1024,1024,1024,0,0,0,0,338.9,0,0,84,4.004,3.986,3.981,0,0,0,1.427,90.14,-3.861562131444,0,41,Motors_Started,
211100,2026-05-22 08:56:40,51.9888180403059,4.38997527443139,0,,,-3.861562131444,0,0,4.392716676,0.248773630008,25,5,11.998,0,0,0,4.3996720568,0,0,0,344.4, 1.9, -2.2,,,0,0,1024,1024,1024,1024,0,0,0,0,338.9,0,0,84,4.004,3.986,3.981,0,0,0,1.427,90.14,-3.861562131444,0,41,Motors_Started,
