time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),wind_speed(mph),wind_direction(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
173700,2026-05-22 08:30:56,51.9887959682877,4.39004524474375,0,Available with any HD 360 subscription,Available with any HD 360 subscription,-3.805288179512,0,0,0,0,24,5,0,0,0,0,0,0,0,0,325.8, 4.6, 0.1,Available with Enterprise subscription,,0,0,364,364,364,1684,-100,-100,-100,100,319.9,0,0,86,4.009,4.004,4.006,0,0,0,0,86.72,-3.805288179512,0,41,Motors_Started,"Flying over vegetation."
173800,2026-05-22 08:30:56,51.988795966464,4.39004524954196,0,,,-3.805288179512,0,0,0.00126686027676,0.00126686027676,24,5,0,0,0,0,0.00126686027676,0,0,0,325.8, 4.6, 0.1,,,0,0,364,364,364,1684,-100,-100,-100,100,319.9,0,0,86,4.009,4.004,4.006,0,0,0,0,86.72,-3.805288179512,0,41,Motors_Started,
173900,2026-05-22 08:30:56,51.9887959682941,4.39004508409386,0,,,-3.805288179512,0,0,0.036094817428,0.038445867372,24,5,0,0,0,0,0.036094817428,0,0,0,325.8, 4.6, 0.1,,,0,0,364,364,364,1684,-100,-100,-100,100,319.9,0,0,86,4.009,4.004,4.006,0,0,0,0,86.72,-3.805288179512,0,41,Motors_Started,
174000,2026-05-22 08:30:56,51.9887959665175,4.39004507456309,0,,,-3.805288179512,0,0,0.038241799124,0.040683072168,24,5,0,0,0,0,0.038241799124,0,0,0,325.8, 4.6, 0.1,,,0,0,1024,1024,1024,1024,0,0,0,0,319.9,0,0,86,4.009,4.004,4.006,0,0,0,0,86.72,-3.805288179512,0,41,Motors_Started,
174100,2026-05-22 08:30:56,51.9887959687931,4.3900450942398,0,,,-3.805288179512,0,0,0.03381561788,0.045181431892,24,5,0,0,0,0,0.038241799124,0,0,0,325.8, 4.6, 0.1,,,0,0,1024,1024,1024,1024,0,0,0,0,319.9,0,0,86,4.009,4.004,4.006,0,0,0,0,86.72,-3.805288179512,0,41,Motors_Started,"Setting new Return-To-Home altitude to 97m (318 ft). Data Recorder File Index is 21. Setting new Maximum Flight Altitude to 285m (935 ft)"
174200,2026-05-22 08:30:56,51.9887959672971,4.39004508688445,0,,,-3.805288179512,0,0,7.3912732024,0.046921589428,24,5,0,0,0,0,7.3912732024,0,0,0,325.8, 4.6, 0.1,,,0,0,1024,1024,1024,1024,0,0,0,0,319.9,0,0,86,4.009,4.004,4.006,0,0,0,0,86.72,-3.805288179512,0,41,Motors_Started,
174300,2026-05-22 08:30:57,51.9887959694528,4.39004510211509,0,,,-3.805288179512,0,0,7.3940947248,0.05043307248,24,5,12.078,0,0,0,7.3940947248,0,0,0,325.8, 4.6, 0.1,,,0,0,1024,1024,1024,1024,0,0,0,0,319.9,0,0,86,4.009,4.004,4.006,0,0,0,1.42,86.72,-3.805288179512,0,41,Motors_Started,
174400,2026-05-22 08:30:57,51.9887959681099,4.39004509646696,0,,,-3.805288179512,0,0,7.3931104728,0.051793308744,24,5,12.078,0,0,0,7.3940947248,0,0,0,325.8, 4.6, 0.1,,,0,0,1024,1024,1024,1024,0,0,0,0,319.9,0,0,86,4.009,4.004,4.006,0,0,0,1.42,86.72,-3.805288179512,0,41,Motors_Started,
174500,2026-05-22 08:30:57,51.9887959700867,4.3900451084688,0,,,-3.805288179512,0,0,7.3953086356,0.054584647416,24,5,12.078,0,0,0,7.3953086356,0,0,0,325.9, 4.6, 0.1,,,0,0,1024,1024,1024,1024,0,0,0,0,319.9,0,0,86,4.009,4.004,4.006,0,0,0,1.42,86.72,-3.805288179512,0,41,Motors_Started,
174600,2026-05-22 08:30:57,51.9887959687631,4.3900451045405,0,,,-3.805288179512,0,0,7.394685276,0.05559055296,24,5,12.078,0,0,0,7.3953086356,0,0,0,325.9, 4.6, 0.1,,,0,0,1024,1024,1024,1024,0,0,0,0,319.9,0,0,86,4.009,4.004,4.006,0,0,0,1.42,86.72,-3.805288179512,0,41,Motors_Started,
