time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),wind_speed(mph),wind_direction(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
237700,2026-05-22 09:06:29,51.9888036005483,4.39003050338065,0,Available with any HD 360 subscription,Available with any HD 360 subscription,-3.753055894376,0,0,0,0,23,5,0,0,0,0,0,0,0,0,99.7, -0.9, -0.5,Available with Enterprise subscription,,0,0,364,364,364,1684,-100,-100,-100,100,116.6,0,0.2,53,3.754,3.751,0,0,0,0,0,102.92,-3.753055894376,0,38,Tripod,"Flying over vegetation."
237800,2026-05-22 09:06:29,51.9888034997879,4.39003040411441,0,,,-3.753055894376,0,0,0.04299868904,0.04299868904,23,5,0,0,0,0,0.04299868904,0,0,0,99.7, -0.9, -0.5,,,0,0,364,364,364,1684,-100,-100,-100,100,116.6,0,0.2,53,3.754,3.751,0,0,0,0,0,102.92,-3.753055894376,0,41,Motors_Started,
237900,2026-05-22 09:06:29,51.9888035000057,4.39003040581683,0,,,-3.753055894376,0,0,0.042733597168,0.043389437084,23,5,0,0,0,0,0.04299868904,0,0,0,99.7, -0.9, -0.5,,,0,0,364,364,364,1684,-100,-100,-100,100,116.6,0,0.2,53,3.754,3.751,0,0,0,0,0,102.92,-3.753055894376,0,41,Motors_Started,
238000,2026-05-22 09:06:29,51.9888035005849,4.39003040221287,0,,,-3.753055894376,0.328084,0,0.042975066992,0.044226379368,23,5,0,0,0,0,0.04299868904,0,0,0,99.7, -0.9, -0.5,,,0,0,364,364,364,1684,-100,-100,-100,100,116.6,0,0.2,53,3.754,3.751,0,0,0,0,0,102.92,-3.753055894376,0,41,Motors_Started,
238100,2026-05-22 09:06:29,51.988803501515,4.39003040225634,0,,,-3.753055894376,0.328084,0,0.04268208798,0.044565946308,23,5,0,0,0,0,0.04299868904,0,0,0,99.7, -0.9, -0.5,,,0,0,364,364,364,1684,-100,-100,-100,100,116.7,0,0.1,53,3.754,3.751,0,0,0,0,0,102.92,-3.753055894376,0,41,Motors_Started,"Setting new Return-To-Home altitude to 30m (98 ft). Data Recorder File Index is 36. Setting new Maximum Flight Altitude to 120m (394 ft)"
238200,2026-05-22 09:06:30,51.9888035017472,4.39003050033402,0,,,-3.753055894376,0.328084,0,2.35277894668,0.066602036252,23,5,7.526,0,0,0,2.35277894668,0,0,0,99.7, -0.9, -0.5,,,0,0,364,364,364,1684,-100,-100,-100,100,116.6,0,0.1,53,3.754,3.751,0,0,0,0,0.787,102.92,-3.753055894376,0,41,Motors_Started,
238300,2026-05-22 09:06:30,51.9888035025074,4.39003050050096,0,,,-3.753055894376,0.328084,0,2.35256569208,0.066881891904,23,5,7.526,0,0,0,2.35277894668,0,0,0,99.8, -0.9, -0.5,,,0,0,364,364,364,1684,-100,-100,-100,100,116.6,0,0.1,53,3.754,3.751,0,0,0,0,0.787,102.92,-3.753055894376,0,41,Motors_Started,
238400,2026-05-22 09:06:30,51.9888033997276,4.39003070309474,0,,,-3.753055894376,0.328084,0,2.34457684668,0.125857615576,23,5,7.526,0,0,0,2.35277894668,0,0,0,99.7, -0.9, -0.5,,,0,0,364,364,364,1684,-100,-100,-100,100,116.6,0,0.1,53,3.754,3.751,0,0,0,0,0.787,102.92,-3.753055894376,0,41,Motors_Started,
238500,2026-05-22 09:06:30,51.9888033955056,4.39003070729776,0,,,-3.753055894376,0.328084,0,2.34495086244,0.127664702248,23,5,7.526,0,0,0,2.35277894668,0,0,0,99.7, -0.9, -0.5,,,0,0,364,364,364,1684,-100,-100,-100,100,116.6,0,0.1,53,3.754,3.751,0,0,0,0,0.787,102.92,-3.753055894376,0,41,Motors_Started,
238600,2026-05-22 09:06:30,51.9888034859328,4.39003100529689,0,,,-3.753055894376,0.328084,0,2.27377631948,0.20230643692,23,5,7.526,0,0,0,2.35277894668,0,0,0,99.7, -0.9, -0.4,,,0,0,364,364,364,1684,-100,-100,-100,100,116.7,0,0.1,53,3.754,3.751,0,0,0,0,0.787,102.92,-3.753055894376,0,41,Motors_Started,
