time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),wind_speed(mph),wind_direction(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
1400,2026-05-22 09:01:52,0,0,0,,,-3.774370527604,0.328084,0,0,0,18,0,8.049,0,0,0,0,0,0,0,166.1, -1.5, 3.3,,,0,0,1024,1024,1024,1024,0,0,0,0,166.9,0,4,78,3.96,3.966,0,0,0,0,0.502,78.62,-3.774370527604,0,41,Motors_Started,
1500,2026-05-22 09:01:52,0,0,0,,,-3.774370527604,0.328084,0,0,0,17,0,8.049,0,0,0,0,0,0,0,166, -1.5, 3.3,,,0,0,1024,1024,1024,1024,0,0,0,0,166.9,0,4,78,3.96,3.966,0,0,0,0,0.502,78.62,-3.774370527604,0,41,Motors_Started,
1600,2026-05-22 09:01:52,0,0,0,,,-3.774370527604,0.328084,0,0,0,17,0,8.049,0,0,0,0,0,0,0,166, -1.5, 3.3,,,0,0,1024,1024,1024,1024,0,0,0,0,166.9,0,4,78,3.96,3.966,0,0,0,0,0.502,78.62,-3.774370527604,0,41,Motors_Started,
1700,2026-05-22 09:01:52,0,0,0,,,-3.774370527604,0.328084,0,0,0,18,0,8.049,0,0,0,0,0,0,0,166, -1.5, 3.2,,,0,0,1024,1024,1024,1024,0,0,0,0,166.9,0,4,78,3.96,3.966,0,0,0,0,0.502,78.62,-3.774370527604,0,41,Motors_Started,
1800,2026-05-22 09:01:52,0,0,0,,,-3.774370527604,0.328084,0,0,0,18,0,8.049,0,0,0,0,0,0,0,166.1, -1.5, 3.2,,,0,0,1024,1024,1024,1024,0,0,0,0,166.9,0,4,78,3.96,3.966,0,0,0,0,0.502,78.62,-3.774370527604,0,41,Motors_Started,
1900,2026-05-22 09:01:52,0,0,0,,,-3.774370527604,0.328084,0,0,0,18,0,8.049,0,0,0,0,0,0,0,166, -1.5, 3.2,,,0,0,1024,1024,1024,1024,0,0,0,0,166.9,0,4,78,3.96,3.966,0,0,0,0,0.502,78.62,-3.774370527604,0,41,Motors_Started,
2000,2026-05-22 09:01:52,0,0,0,,,-3.774370527604,0.328084,0,0,0,18,0,8.049,0,0,0,0,0,0,0,165.9, -1.5, 3.2,,,0,0,1024,1024,1024,1024,0,0,0,0,166.9,0,4,78,3.96,3.966,0,0,0,0,0.502,78.62,-3.774370527604,0,41,Motors_Started,
2100,2026-05-22 09:01:53,0,0,0,,,-3.774370527604,0.328084,0,0,0,17,0,7.924,0,0,0,0,0,0,0,165.8, -1.5, 3.2,,,0,0,1024,1024,1024,1024,0,0,0,0,166.9,0,4,78,4.003,4.008,0,0,0,0,2.22,78.62,-3.774370527604,0,41,Motors_Started,
2200,2026-05-22 09:01:53,0,0,0,,,-3.774370527604,0.328084,0,0,0,17,0,7.924,0,0,0,0,0,0,0,165.7, -1.5, 3.2,,,0,0,1024,1024,1024,1024,0,0,0,0,166.9,0,4,78,4.003,4.008,0,0,0,0,2.22,78.62,-3.774370527604,0,10,Assisted_Takeoff,
2300,2026-05-22 09:01:53,0,0,0,,,-3.774370527604,0.328084,0,0,0,18,0,7.924,0,0,0,0,0,0,0,165.9, -1.5, 3.2,,,0,0,1024,1024,1024,1024,0,0,0,0,166.9,0,4,78,4.003,4.008,0,0,0,0,2.22,78.62,-3.774370527604,0,10,Assisted_Takeoff,
2400,2026-05-22 09:01:53,0,0,0,,,-3.774370527604,0.328084,0,0,0,18,0,7.924,0,0,0,0,0,0,0,166.1, -1.5, 3.2,,,0,0,1024,1024,1024,1024,0,0,0,0,166.9,0,3.9,78,4.003,4.008,0,0,0,0,2.22,78.62,-3.774370527604,0,10,Assisted_Takeoff,
2500,2026-05-22 09:01:53,0,0,0,,,-3.774370527604,0.328084,0,0,0,18,0,7.924,0,0,0,0,0,0,0,166.1, -1.5, 3.1,,,0,0,1024,1024,1024,1024,0,0,0,0,166.9,0,3.9,78,4.003,4.008,0,0,0,0,2.22,78.62,-3.774370527604,0,10,Assisted_Takeoff,
2600,2026-05-22 09:01:53,0,0,0,,,-3.774370527604,0.328084,0,0,0,18,0,7.924,0,0,0,0,0,0,0,166.1, -1.5, 3.2,,,0,0,1024,1024,1024,1024,0,0,0,0,166.9,0,3.9,78,4.003,4.008,0,0,0,0,2.22,78.62,-3.774370527604,0,10,Assisted_Takeoff,
2700,2026-05-22 09:01:53,0,0,0,,,-3.774370527604,0.328084,0,0,0,19,0,7.924,0,0,0,0,0,0,0,166.1, -1.5, 3.1,,,0,0,1024,1024,1024,1024,0,0,0,0,166.9,0,4,78,4.003,4.008,0,0,0,0,2.22,78.62,-3.774370527604,0,10,Assisted_Takeoff,
2800,2026-05-22 09:01:53,0,0,0,,,-3.774370527604,0.328084,0,0,0,19,0,7.924,0,0,0,0,0,0,0,166.1, -1.5, 3.2,,,0,0,1024,1024,1024,1024,0,0,0,0,166.9,0,3.9,78,4.003,4.008,0,0,0,0,2.22,78.62,-3.774370527604,0,10,Assisted_Takeoff,
2900,2026-05-22 09:01:53,0,0,0,,,-3.774370527604,0.328084,0,0,0,20,0,7.924,0,0,0,0,0,0,0,166.1, -1.5, 3.1,,,0,0,1024,1024,1024,1024,0,0,0,0,166.9,0,3.9,78,4.003,4.008,0,0,0,0,2.22,78.62,-3.774370527604,0,10,Assisted_Takeoff,
3000,2026-05-22 09:01:53,0,0,0,,,-3.774370527604,0.328084,0,0,0,20,0,7.924,0,0,0,0,0,0,0,166.1, -1.4, 3.1,,,0,0,1024,1024,1024,1024,0,0,0,0,166.9,0,3.9,78,4.003,4.008,0,0,0,0,2.22,78.62,-3.774370527604,0,10,Assisted_Takeoff,
3100,2026-05-22 09:01:54,0,0,0,,,-3.774370527604,0.328084,0,0,0,21,0,7.896,0,0,0,0,0,0,0,166.1, -1.4, 3.1,,,0,0,1024,1024,1024,1024,0,0,0,0,166.9,0,3.9,78,3.998,4.005,0,0,0,0,1.31,78.62,-3.774370527604,0,10,Assisted_Takeoff,
3200,2026-05-22 09:01:54,0,0,0,,,-3.774370527604,0.328084,0,0,0,21,0,7.896,0,0,0,0,0,0,0,166.1, -1.5, 3.1,,,0,0,1024,1024,1024,1024,0,0,0,0,167,0,3.9,78,3.998,4.005,0,0,0,0,1.31,78.62,-3.774370527604,0,10,Assisted_Takeoff,
3300,2026-05-22 09:01:54,0,0,0,,,-3.774370527604,0.328084,0,0,0,20,0,7.896,0,0,0,0,0,0,0,166, -1.4, 3.1,,,0,0,1024,1024,1024,1024,0,0,0,0,166.9,0,4,78,3.998,4.005,0,0,0,0,1.31,78.62,-3.774370527604,0,10,Assisted_Takeoff,
3400,2026-05-22 09:01:54,0,0,0,,,-3.774370527604,0.328084,0,0,0,20,0,7.896,0,0,0,0,0,0,0,166, -1.4, 3,,,0,0,1024,1024,1024,1024,0,0,0,0,166.9,0,4,78,3.998,4.005,0,0,0,0,1.31,78.62,-3.774370527604,0,10,Assisted_Takeoff,
3500,2026-05-22 09:01:54,0,0,0,,,-3.774370527604,0.328084,0,0,0,22,0,7.896,0,0,0,0,0,0,0,166, -1.4, 3,,,0,0,1024,1024,1024,1024,0,0,0,0,166.9,0,3.9,78,3.998,4.005,0,0,0,0,1.31,78.62,-3.774370527604,0,10,Assisted_Takeoff,
3600,2026-05-22 09:01:54,0,0,0,,,-3.774370527604,0.328084,0,0,0,22,0,7.896,0,0,0,0,0,0,0,166.1, -1.5, 3,,,0,0,1024,1024,1024,1024,0,0,0,0,167,0,3.9,78,3.998,4.005,0,0,0,0,1.31,78.62,-3.774370527604,0,10,Assisted_Takeoff,
3700,2026-05-22 09:01:54,0,0,0,,,-3.774370527604,0.328084,0,0,0,21,0,7.896,0,0,0,0,0,0,0,166, -1.5, 3,,,0,0,1024,1024,1684,1024,0,0,100,0,167,0,3.9,78,3.998,4.005,0,0,0,0,1.31,78.62,-3.774370527604,0,10,Assisted_Takeoff,
3800,2026-05-22 09:01:54,0,0,0,,,-3.774370527604,0.328084,0,0,0,21,0,7.896,0,0,0,0,0,0,0,166.1, -1.5, 3.1,,,0,0,1024,1024,1684,1024,0,0,100,0,166.9,0,3.8,78,3.998,4.005,0,0,0,0,1.31,78.62,-3.774370527604,0,10,Assisted_Takeoff,
3900,2026-05-22 09:01:54,0,0,0,,,-3.774370527604,0.328084,0,0,0,21,0,7.896,0,0,0,0,0,0,0,166.1, -1.5, 3,,,0,0,1024,1024,1152,1024,0,0,19,0,166.9,0,3.7,78,3.998,4.005,0,0,0,0,1.31,78.62,-3.774370527604,0,10,Assisted_Takeoff,
4000,2026-05-22 09:01:54,0,0,0,,,-3.774370527604,0.328084,0,0,0,21,0,7.896,0,0,0,0,0,0,0,166.2, -1.4, 2.9,,,0,0,1024,1024,1026,1024,0,0,0,0,166.9,0,3.5,78,3.998,4.005,0,0,0,0,1.31,78.62,-3.774370527604,0,10,Assisted_Takeoff,
4100,2026-05-22 09:01:55,0,0,0,,,-3.774370527604,0.328084,0,0,0,21,0,8.001,0,0,0,0,0,0,0,166.2, -1.4, 2.6,,,0,0,1024,1024,1684,1024,0,0,100,0,166.9,0,3,78,3.998,4.001,0,0,0,0,1.05,78.62,-3.774370527604,0,10,Assisted_Takeoff,
4200,2026-05-22 09:01:55,0,0,0,,,-3.774370527604,0.328084,0,0,0,21,0,8.001,0,0,0,0,0,0,0,166.3, -1.2, 1.9,,,0,0,1024,1024,1684,1024,0,0,100,0,167,0,1.5,78,3.998,4.001,0,0,0,0,1.05,78.62,-3.774370527604,0,10,Assisted_Takeoff,
4300,2026-05-22 09:01:55,0,0,0,,,-3.774370527604,0.328084,0,0,0,20,0,8.001,0,0,0,0,0,0,0,166.3, -0.7, 0.4,,,0,0,1024,1024,1684,1024,0,0,100,0,166.6,0,0.5,78,3.998,4.001,0,0,0,0,1.05,78.62,-3.774370527604,0,10,Assisted_Takeoff,
4400,2026-05-22 09:01:55,0,0,0,,,-3.774370527604,0.328084,0,0,0,20,0,8.001,0,0,0,0,0,0,-0.223694,165.8, 0, -0.4,,,0,0,1024,1024,1684,1024,0,0,100,0,166.5,0,-0.5,78,3.998,4.001,0,0,0,0,1.05,78.62,-3.774370527604,0,10,Assisted_Takeoff,
4500,2026-05-22 09:01:55,0,0,0,,,-3.774370527604,0.328084,0,0,0,20,0,8.001,0,0,0,0,0,0,-0.447388,165.9, 0.7, -1,,,0,0,1024,1024,1684,1024,0,0,100,0,166.7,0,-0.8,78,3.998,4.001,0,0,0,0,1.05,78.62,-3.774370527604,0,10,Assisted_Takeoff,
4600,2026-05-22 09:01:55,0,0,0,,,-3.774370527604,0.328084,0,0,0,20,0,8.001,0,0,0,0,0,0,-0.447388,166.1, 0, -1.1,,,0,0,1024,1024,1684,1024,0,0,100,0,166.9,0,0.7,78,3.998,4.001,0,0,0,0,1.05,78.62,-3.774370527604,0,38,Tripod,
4700,2026-05-22 09:01:55,0,0,0.328084,,,-3.446286527604,0,0.223694,0,0,21,0,8.001,0,0.328084,0.223694,0,0.223694,0,-0.447388,166.2, -1.3, 0.4,,,0,0,1024,1024,1684,1024,0,0,100,0,166.8,0,0.9,78,3.998,4.001,0,0,0,0,1.05,78.62,-3.446286527604,0.328084,38,Tripod,
4800,2026-05-22 09:01:55,0,0,0.328084,,,-3.446286527604,0.328084,0.223694,0,0,21,0,8.001,0,0.328084,0.223694,0,0.223694,0,-0.223694,166, -1.8, 0.6,,,0,0,1024,1024,1684,1024,0,0,100,0,166.5,0,1.7,78,3.998,4.001,0,0,0,0,1.05,78.62,-3.446286527604,0.328084,38,Tripod,
4900,2026-05-22 09:01:55,0,0,0.328084,,,-3.446286527604,0.328084,0.223694,0,0,21,0,8.001,0,0.328084,0.223694,0,0.223694,0,-0.223694,165.7, -2.2, 1.4,,,0,0,1024,1024,1684,1024,0,0,100,0,166.6,0,2.4,78,3.998,4.001,0,0,0,0,1.05,78.62,-3.446286527604,0.328084,38,Tripod,
5000,2026-05-22 09:01:55,0,0,0.328084,,,-3.446286527604,0.328084,0.223694,0,0,21,0,8.001,0,0.328084,0.223694,0,0.223694,0,-0.447388,165.9, -2.4, 2,,,0,0,1024,1024,1684,1024,0,0,100,0,166.6,0,2.5,78,3.998,4.001,0,0,0,0,1.05,78.62,-3.446286527604,0.328084,38,Tripod,
5100,2026-05-22 09:01:56,0,0,0.656168,,,-3.118202527604,0.656168,0.223694,0,0,22,0,7.947,0,0.656168,0.223694,0,0.223694,0,-0.671082,165.8, -3, 1.7,,,0,0,1024,1024,1684,1024,0,0,100,0,166.4,0,2.4,78,3.835,3.844,0,0,0,0,1.858,78.62,-3.118202527604,0.656168,38,Tripod,
5200,2026-05-22 09:01:56,0,0,0.656168,,,-3.118202527604,0.656168,0.223694,0,0,22,0,7.947,0,0.656168,0.223694,0,0.223694,0,-0.894776,165.6, -4.1, 1.7,,,0,0,1024,1024,1684,1024,0,0,100,0,166.6,0,2.4,78,3.835,3.844,0,0,0,0,1.858,78.62,-3.118202527604,0.656168,38,Tripod,
5300,2026-05-22 09:01:56,0,0,0.656168,,,-3.118202527604,0.656168,0.223694,0,0,22,0,7.947,0,0.656168,0.223694,0,0.223694,0,-1.11847,165.7, -5.4, 1.7,,,0,0,1024,1024,1684,1024,0,0,100,0,166.7,0,2.3,78,3.835,3.844,0,0,0,0,1.858,78.62,-3.118202527604,0.656168,38,Tripod,
5400,2026-05-22 09:01:56,0,0,0.984252,,,-2.790118527604,0.984252,0.223694,0,0,22,0,7.947,0,0.984252,0.223694,0,0.223694,0,-1.11847,167.6, -5.8, 2,,,0,0,1024,1024,1684,1024,0,0,100,0,166.8,0,2.6,78,3.835,3.844,0,0,0,0,1.858,78.62,-2.790118527604,0.984252,38,Tripod,
5500,2026-05-22 09:01:56,51.9888035958133,4.39002854276778,1.312336,,,-2.462034527604,1.312336,0.223694,0,0,23,0,7.947,0,1.312336,0.223694,0,0.223694,0,-1.11847,170.2, -6.3, 1.6,,,0,0,1024,1024,1684,1024,0,0,100,0,166.8,0,2.1,78,3.835,3.844,0,0,0,0,1.858,78.62,-2.462034527604,1.312336,38,Tripod,"No satellite positioning. Fly with caution. Flying over vegetation. Satellite positioning signal weak. Hovering unstable. Fly with caution (Code: 30002)"
5600,2026-05-22 09:01:56,51.9888036852732,4.3900285783823,1.312336,,,-2.462034527604,1.312336,0,0.033605972204,0.033605972204,23,0,7.947,0,1.312336,0.223694,0.033605972204,0,0,-1.11847,170.7, -6.2, 1.9,,,0,0,1024,1024,1684,1024,0,0,100,0,166.8,0,3.1,78,3.835,3.844,0,0,0,0,1.858,78.62,-2.462034527604,1.312336,38,Tripod,
5700,2026-05-22 09:01:56,51.9888048512223,4.39002905046413,1.64042,,,-2.133950527604,1.64042,0,0.47202429332,0.47202429332,23,0,7.947,0,1.64042,0.223694,0.47202429332,0,0,-1.11847,171.1, -5.6, 2.4,,,0,0,1024,1024,1684,1024,0,0,100,0,166.9,0,3.1,78,3.835,3.844,0,0,0,0,1.858,78.62,-2.133950527604,1.64042,38,Tripod,
5800,2026-05-22 09:01:56,51.9888048790204,4.39002913653158,1.64042,,,-2.133950527604,1.64042,0,0.48681432004,0.49386156436,23,0,7.947,0,1.64042,0.223694,0.48681432004,0,0,-1.11847,171.3, -4.8, 2.8,,,0,0,1024,1024,1684,1024,0,0,100,0,166.9,0,3.6,78,3.835,3.844,0,0,0,0,1.858,78.62,-2.133950527604,1.64042,38,Tripod,
5900,2026-05-22 09:01:56,51.9888064869646,4.39003083969586,1.968504,,,-1.805866527604,1.968504,0,1.1743110612,1.1942913768,23,0,7.947,0,1.968504,0.223694,1.1743110612,0,0,-1.11847,171.3, -4.8, 2.8,,,0,0,1024,1024,1684,1024,0,0,100,0,166.8,0,3.7,78,3.835,3.844,0,0,0,0,1.858,78.62,-1.805866527604,1.968504,38,Tripod,
6000,2026-05-22 09:01:56,51.988806510932,4.39003093504383,1.968504,,,-1.805866527604,1.968504,0,1.19167982816,1.21742786048,23,0,7.947,0,1.968504,0.223694,1.19167982816,0,0,-1.11847,171.2, -4.8, 3.4,,,0,0,1024,1024,1684,1024,0,0,100,0,166.9,0,4.6,78,3.835,3.844,0,0,0,0,1.858,78.62,-1.805866527604,1.968504,38,Tripod,
6100,2026-05-22 09:01:57,51.9888070760155,4.3900326799774,2.296588,,,-1.477782527604,2.296588,0,1.57363522096,1.66038719224,23,0,7.668,0,2.296588,0.223694,1.57363522096,0,0,-0.894776,171.2, -5.1, 4.2,,,0,0,1024,1024,1324,1024,0,0,45,0,166.9,0,4.9,78,3.843,3.854,0,0,0,0,5.62,78.8,-1.477782527604,2.296588,38,Tripod,
6200,2026-05-22 09:01:57,51.9888071172445,4.3900327425802,2.296588,,,-1.477782527604,2.296588,0,1.59408141584,1.68098102492,23,0,7.668,0,2.296588,0.223694,1.59408141584,0,0,-0.894776,171.2, -5.5, 4.2,,,0,0,1024,1024,1024,1024,0,0,0,0,167,0,5,78,3.843,3.854,0,0,0,0,5.62,78.8,-1.477782527604,2.296588,38,Tripod,
6300,2026-05-22 09:01:57,51.9888069954857,4.39003489488827,2.624672,,,-1.149698527604,2.624672,0,1.89087276392,2.16659783836,22,0,7.668,0,2.624672,0.223694,1.89087276392,0,0,-0.671082,171.2, -6, 4.4,,,0,0,1024,1024,1024,1024,0,0,0,0,167,0,4.9,78,3.843,3.854,0,0,0,0,5.62,78.8,-1.149698527604,2.624672,38,Tripod,
6400,2026-05-22 09:01:57,51.9888069951398,4.39003494262834,2.624672,,,-1.149698527604,2.624672,0,1.89889769856,2.17732290432,22,0,7.668,0,2.624672,0.223694,1.89889769856,0,0,-0.223694,171.1, -6.1, 4.2,,,0,0,1024,1024,1573,1024,0,0,83,0,167,0,5,78,3.843,3.854,0,0,0,0,5.62,78.8,-1.149698527604,2.624672,38,Tripod,
6500,2026-05-22 09:01:57,51.9888072126786,4.39003754126779,2.624672,,,-1.149698527604,2.624672,0,2.41432750508,2.76655520664,23,0,7.668,0,2.624672,0.223694,2.41432750508,0,0,-0.223694,171.1, -6.3, 4.7,,,0,0,1024,1024,1024,1024,0,0,0,0,167.1,0,5.6,78,3.843,3.854,0,0,0,0,5.62,78.8,-1.149698527604,2.624672,38,Tripod,
6600,2026-05-22 09:01:57,51.9888072209328,4.39003757724477,2.624672,,,-1.149698527604,2.624672,0,2.42274285968,2.775180535,23,0,7.668,0,2.624672,0.223694,2.42274285968,0,0,-0.223694,171.1, -7, 4.9,,,0,0,1024,1024,1024,1024,0,0,0,0,167.1,0,5.1,78,3.843,3.854,0,0,0,0,5.62,78.8,-1.149698527604,2.624672,38,Tripod,
6700,2026-05-22 09:01:57,51.9888078270274,4.39003827453732,2.624672,,,-1.149698527604,2.952756,0,2.67658473132,3.04618776152,23,4,7.668,0,2.624672,0.223694,2.67658473132,0,0,0,171.2, -7.4, 4.2,,,0,0,1024,1024,1024,1024,0,0,0,0,167,0,4.3,78,3.843,3.854,0,0,0,0,5.62,78.8,-1.149698527604,2.624672,38,Tripod,
6800,2026-05-22 09:01:57,51.9888078536422,4.39003825396128,2.624672,,,-1.149698527604,2.952756,0,2.67843184424,3.05694235504,23,4,7.668,0,2.624672,0.223694,2.67843184424,0,0,0,171.1, -7.7, 3.6,,,0,0,1024,1024,1024,1024,0,0,0,0,167,0,4.3,78,3.843,3.854,0,0,0,0,5.62,78.8,-1.149698527604,2.624672,38,Tripod,
6900,2026-05-22 09:01:57,51.9888080470934,4.39003793569129,2.624672,,,-1.149698527604,2.952756,0,2.66295284112,3.15741808004,23,4,7.668,0,2.624672,0.223694,2.67843184424,0,0,0,171.1, -7.8, 3.8,,,0,0,1024,1024,1024,1024,0,0,0,0,167.1,0,4.5,78,3.843,3.854,0,0,0,0,5.62,78.8,-1.149698527604,2.624672,38,Tripod,
7000,2026-05-22 09:01:57,51.9888080245024,4.39003790546412,2.624672,,,-1.149698527604,2.952756,0,2.65254601664,3.16809721424,23,4,7.668,0,2.624672,0.223694,2.67843184424,0,0,0,171.2, -7.9, 3.9,,,0,0,1024,1024,1024,1024,0,0,0,0,167.1,0,4.1,78,3.843,3.854,0,0,0,0,5.62,78.8,-1.149698527604,2.624672,38,Tripod,"Setting new Maximum Flight Altitude to 120m (394 ft)"
7100,2026-05-22 09:01:58,51.9888070531766,4.3900380971469,2.624672,,,-1.149698527604,2.952756,0,2.48985900356,3.525098538,25,4,7.688,0,2.624672,0.223694,2.67843184424,0,0,0,171.3, -7.5, 3.1,,,0,0,1024,1024,1024,1024,0,0,0,0,167,0,3.1,78,3.838,3.848,0,0,0,0,4.956,78.8,-1.149698527604,2.624672,38,Tripod,
7200,2026-05-22 09:01:58,51.9888070281558,4.39003802939683,2.624672,,,-1.149698527604,2.952756,0,2.47210965916,3.5428478824,25,4,7.688,0,2.624672,0.223694,2.67843184424,0,0,0,171.3, -7.5, 2.1,,,0,0,1024,1024,1024,1024,0,0,0,0,166.9,0,2.3,78,3.838,3.848,0,0,0,0,4.956,78.8,-1.149698527604,2.624672,38,Tripod,
7300,2026-05-22 09:01:58,51.9888060137559,4.39003838357163,2.624672,,,-1.149698527604,2.952756,0,2.3805282914,3.9213912016,25,5,7.688,0,2.624672,0.223694,2.67843184424,0,0,0,171.3, -7.4, 1.4,,,0,0,1024,1024,1024,1024,0,0,0,0,166.8,0,1.6,78,3.838,3.848,0,0,0,0,4.956,78.8,-1.149698527604,2.624672,38,Tripod,
7400,2026-05-22 09:01:58,51.988805969729,4.39003830318205,2.624672,,,-1.149698527604,2.952756,0,2.35781175524,3.9455709924,25,5,7.688,0,2.624672,0.223694,2.67843184424,0,0,0,171.4, -7.2, 0.9,,,0,0,1024,1024,1024,1024,0,0,0,0,166.8,0,1.7,78,3.838,3.848,0,0,0,0,4.956,78.8,-1.149698527604,2.624672,38,Tripod,
