block,range_m,radial_velocity_mps,angle_deg
0,131.51953125,-12.55926819713813,8.0
1,131.90185546875,-9.094642487582782,7.5
2,131.8310546875,-10.826955342360455,8.333333333333334
3,131.8310546875,-8.445025167041154,6.666666666666667
4,131.9443359375,-8.661564273888365,8.0
5,132.029296875,-9.441105058538316,7.5
6,132.255859375,-9.23900189214759,8.333333333333334
7,132.1142578125,-8.950283083017977,5.833333333333333
9,132.5390625,-8.011946953346737,7.5
10,132.255859375,-8.950283083017977,8.333333333333334
11,131.97265625,-8.228486060193946,8.333333333333334
12,132.5390625,-8.011946953346737,7.5
13,132.822265625,-9.5277207012772,9.166666666666666
14,132.1142578125,-9.094642487582783,10.0
15,132.7939453125,-8.878103380735574,10.0
16,132.482421875,-9.455540998994797,9.0
17,132.255859375,-10.754775640078051,10.0
18,132.7939453125,-11.043494449207664,8.0
19,132.66043526785714,-12.373663248411948,11.25
20,132.822265625,-9.960798914971619,9.166666666666666
21,132.1142578125,-12.12618998344371,7.5
21,132.1142578125,-10.393877128666038,7.5
22,132.7939453125,-8.228486060193946,8.0
23,132.6806640625,-8.228486060193946,6.666666666666667
24,132.1142578125,-10.393877128666038,7.5
26,132.49860491071428,-10.393877128666036,6.666666666666667
27,132.1142578125,-10.826955342360455,7.5
28,133.8134765625,-9.311181594429991,5.0
29,132.5390625,-8.228486060193946,10.0
30,133.5302734375,-8.228486060193946,6.666666666666667
31,133.3037109375,-7.015867061849574,7.5
32,133.3037109375,-7.882023489238411,7.5
33,133.728515625,-7.882023489238411,10.0
34,2.548828125,0.4330782136944182,45.0
35,133.8134765625,-9.5277207012772,7.5
37,133.1337890625,-8.878103380735574,7.0
39,133.4453125,-10.047414557710502,8.333333333333334
40,133.3037109375,-10.48049277140492,10.0
41,132.5390625,-11.476572662902083,7.5
42,133.2470703125,-10.105158319536425,7.5
43,133.2470703125,-9.383361296712394,7.5
44,133.4453125,-8.141870417455063,8.333333333333334
45,133.388671875,-9.23900189214759,8.333333333333334
46,133.388671875,-6.496173205416273,10.0
48,132.5390625,-9.5277207012772,10.0
49,132.87890625,-9.874183272232736,10.0
50,132.5390625,-11.909650876596501,10.0
51,133.4736328125,-8.445025167041154,9.0
52,132.19921875,-8.661564273888365,9.0
53,133.2470703125,-9.311181594429991,7.5
54,133.2470703125,-9.672080105842007,7.5
55,132.75146484375,-9.960798914971619,7.5
56,133.2470703125,-9.311181594429991,8.333333333333334
57,133.3037109375,-10.047414557710502,10.0
58,132.5390625,-10.393877128666038,10.0
59,133.5302734375,-9.311181594429991,8.333333333333334
60,133.388671875,-8.228486060193946,10.0
61,133.388671875,-10.610416235513245,7.5
62,133.2470703125,-10.393877128666038,11.666666666666666
63,179.6923828125,11.043494449207664,5.0
65,179.6923828125,-12.12618998344371,5.0
66,179.6923828125,-11.476572662902083,2.5
68,179.947265625,-10.134030200449386,5.0
70,179.4091796875,5.630016778027437,3.3333333333333335
71,132.9638671875,-3.0315474958609276,8.571428571428571
72,133.4736328125,-3.9843195659886477,7.5
73,132.5390625,-7.3623296328051095,7.5
74,133.388671875,-8.445025167041154,10.0
75,133.55859375,-4.7638603506386,7.0
76,133.1337890625,-4.114243030096973,7.0
77,133.2470703125,-4.3307821369441815,8.333333333333334
79,133.3037109375,-4.417397779683066,7.5
80,133.55859375,-6.063094991721855,7.0
82,133.4453125,-5.716632420766321,8.333333333333334
83,132.5390625,-5.630016778027437,10.0
89,133.728515625,-6.149710634460739,10.0
95,133.3037109375,-7.708792203760645,10.0
96,133.2470703125,-9.383361296712394,10.0
97,133.33203125,-8.950283083017977,11.0
98,133.45947265625,-8.517204869323557,10.0
99,133.8134765625,-8.228486060193946,10.0
101,133.5302734375,-8.228486060193946,8.333333333333334
102,133.2470703125,-10.97131474692526,10.0
103,133.4736328125,-9.74425980812441,9.0
104,132.5390625,-11.693111769749292,12.5
105,132.5390625,-9.5277207012772,10.0
106,133.3037109375,-7.708792203760645,10.0
107,132.5390625,-10.393877128666038,10.0
108,133.3037109375,-8.57494863114948,10.0
109,133.4736328125,-11.909650876596501,11.0
110,133.388671875,-9.311181594429991,10.0
111,133.17626953125,-9.960798914971619,10.0
112,133.048828125,-7.62217656102176,9.0
114,133.162109375,-10.682595937795648,9.0
115,133.2470703125,-11.260033556054873,11.666666666666666
116,133.2470703125,-9.383361296712394,10.0
118,133.2470703125,-10.249517724101231,10.0
119,132.5390625,-11.693111769749292,10.0
120,132.5390625,-12.992346410832548,12.5
121,132.5390625,-11.476572662902083,12.5
122,133.2470703125,-11.332213258337276,8.333333333333334
123,133.3037109375,-11.260033556054873,9.0
124,132.5390625,-11.260033556054873,12.5
125,133.08523995535714,-12.311794932169889,12.5
126,133.388671875,-11.909650876596501,12.5
127,133.388671875,-12.559268197138127,12.5
128,133.2470703125,-9.383361296712394,10.0
129,133.2470703125,-10.682595937795648,12.5
130,132.7939453125,-9.094642487582783,10.0
131,133.388671875,-10.826955342360455,12.5
132,132.83035714285714,-11.878716718475472,12.0
133,133.8134765625,-11.909650876596501,12.5
134,133.17626953125,-10.826955342360456,15.0
135,133.4736328125,-12.342729090290918,11.0
136,133.3037109375,-9.441105058538316,12.5
137,133.388671875,-10.393877128666036,12.5
138,133.388671875,-9.960798914971619,12.5
139,133.388671875,-10.393877128666036,10.0
140,133.388671875,-10.177338021818828,12.5
141,132.5390625,-10.393877128666038,12.5
142,132.9638671875,-10.177338021818828,10.0
143,132.1142578125,-11.260033556054873,10.0
144,132.3974609375,-8.445025167041155,7.5
145,133.4453125,-10.48049277140492,8.333333333333334
147,132.9638671875,-10.177338021818828,8.333333333333334
151,133.671875,13.281065219962159,10.0
153,133.5302734375,-8.011946953346737,8.333333333333334
154,133.3037109375,-10.740339699621572,7.5
156,132.87890625,-8.748179916627247,8.571428571428571
157,133.388671875,-10.177338021818828,7.5
158,133.2470703125,-10.538236533230842,7.5
