time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),wind_speed(mph),wind_direction(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
1000,2026-05-28 08:07:22,51.9888231934909,4.38996526072052,0,,,-3.81804638202,0.328084,0,0.0321981309516,0.04494258674,25,5,0,0,0,0,0.0321981309516,0,0,0,154.5, 0.8, -0.7,,,0,0,1024,1024,1024,1024,0,0,0,0,150.3,0,0,64,3.824,3.82,3.819,0,0,0,0,96.8,-3.81804638202,0,41,Motors_Started,
1100,2026-05-28 08:07:22,51.9888231962115,4.3899652503933,0,,,-3.81804638202,0.328084,0,0.034616799008,0.047466208868,25,5,0,0,0,0,0.034616799008,0,0,0,154.5, 0.8, -0.7,,,0,0,1024,1024,1024,1024,0,0,0,0,150.3,0,0,64,3.824,3.82,3.819,0,0,0,0,96.8,-3.81804638202,0,41,Motors_Started,
1200,2026-05-28 08:07:22,51.9888231957405,4.3899652727128,0,,,-3.81804638202,0.328084,0,0.0296232621028,0.052483925564,25,5,0,0,0,0,0.034616799008,0,0,0,154.5, 0.8, -0.7,,,0,0,1024,1024,1024,1024,0,0,0,0,150.3,0,0,64,3.824,3.82,3.819,0,0,0,0,96.8,-3.81804638202,0,41,Motors_Started,
1300,2026-05-28 08:07:23,51.9888231994738,4.38996526592565,0,,,-3.81804638202,0.328084,0,0.0313445220004,0.054528545052,25,5,0,0,0,0,0.034616799008,0,0,0,154.5, 0.7, -0.7,,,0,0,1024,1024,1024,1024,0,0,0,0,150.3,0,0,64,3.824,3.82,3.819,0,0,0,0,96.8,-3.81804638202,0,41,Motors_Started,
1400,2026-05-28 08:07:23,51.9888233639105,4.38996528207272,0,,,-3.81804638202,0.328084,0,0.0709399629,0.114632877684,25,5,11.475,0,0,0,0.0709399629,0,0,0,154.5, 0.7, -0.7,,,0,0,1024,1024,1024,1024,0,0,0,0,150.3,0,0,64,3.824,3.82,3.819,0,0,0,2.159,96.8,-3.81804638202,0,41,Motors_Started,
1500,2026-05-28 08:07:23,51.988823380438,4.38996527607637,0,,,-3.81804638202,0.328084,0,0.077032810864,0.120811355572,25,5,11.475,0,0,0,0.077032810864,0,0,0,154.5, 0.7, -0.7,,,0,0,1024,1024,1024,1024,0,0,0,0,150.3,0,0,64,3.824,3.82,3.819,0,0,0,2.159,96.8,-3.81804638202,0,10,Assisted_Takeoff,
1600,2026-05-28 08:07:23,51.9888233533584,4.38996528983455,0,,,-3.81804638202,0.328084,0,0.0667158814,0.131163718108,25,5,11.475,0,0,0,0.077032810864,0,0,0,154.5, 0.7, -0.7,,,0,0,1024,1024,1024,1024,0,0,0,0,150.3,0,0,64,3.824,3.82,3.819,0,0,0,2.159,96.8,-3.81804638202,0,10,Assisted_Takeoff,
1700,2026-05-28 08:07:23,51.9888233680597,4.38996528680485,0,,,-3.81804638202,0.328084,0,0.071946852696,0.136570542428,25,5,11.475,0,0,0,0.077032810864,0,0,0,154.5, 0.7, -0.7,,,0,0,1024,1024,1106,1024,0,0,12,0,150.3,0,0,64,3.824,3.82,3.819,0,0,0,2.159,96.8,-3.81804638202,0,10,Assisted_Takeoff,
1800,2026-05-28 08:07:23,51.988823340601,4.38996529712034,0,,,-3.81804638202,0.328084,0,0.061789372056,0.146853351156,25,5,11.475,0,0,0,0.077032810864,0,0,0,154.5, 0.7, -0.7,,,0,0,1024,1024,1684,1024,0,0,100,0,150.3,0,0,64,3.824,3.82,3.819,0,0,0,2.159,96.8,-3.81804638202,0,10,Assisted_Takeoff,
1900,2026-05-28 08:07:23,51.9888233518598,4.38996529717251,0,,,-3.81804638202,0.328084,0,0.06559383412,0.15096129092,25,5,11.475,0,0,0,0.077032810864,0,0,0,154.5, 0.7, -0.7,,,0,0,1024,1024,1684,1024,0,0,100,0,150.3,0,0,64,3.824,3.82,3.819,0,0,0,2.159,96.8,-3.81804638202,0,10,Assisted_Takeoff,
2000,2026-05-28 08:07:23,51.9888233273143,4.38996530840051,0,,,-3.81804638202,0.328084,0,0.056341209152,0.160265096992,25,5,11.475,0,0,0,0.077032810864,0,0,0,154.5, 0.7, -0.7,,,0,0,1024,1024,1684,1024,0,0,100,0,150.3,0,0,64,3.824,3.82,3.819,0,0,0,2.159,96.8,-3.81804638202,0,10,Assisted_Takeoff,
2100,2026-05-28 08:07:23,51.9888233354489,4.38996530821705,0,,,-3.81804638202,0.328084,0,0.05911417512,0.16323327294,25,5,11.475,0,0,0,0.077032810864,0,0,0,154.5, 0.7, -0.7,,,0,0,1024,1024,1684,1024,0,0,100,0,150.3,0,0,64,3.824,3.82,3.819,0,0,0,2.159,96.8,-3.81804638202,0,10,Assisted_Takeoff,
2200,2026-05-28 08:07:24,51.9888233141092,4.38996531327436,0,,,-3.81804638202,0.328084,0,0.051473426844,0.171101711512,25,5,11.475,0,0,0,0.077032810864,0,0,0,154.5, 0.7, -0.7,,,0,0,1024,1024,1684,1024,0,0,100,0,150.3,0,0,64,3.824,3.82,3.819,0,0,0,2.159,96.8,-3.81804638202,0,10,Assisted_Takeoff,
2300,2026-05-28 08:07:24,51.9888233189839,4.38996531482247,0,,,-3.81804638202,0.328084,0,0.05298228516,0.172914047528,25,5,11.475,0,0,0,0.077032810864,0,0,0,154.4, 0.2, -0.6,,,0,0,1024,1024,1684,1024,0,0,100,0,150.3,0,0,64,3.824,3.82,3.819,0,0,0,2.159,96.8,-3.81804638202,0,10,Assisted_Takeoff,
2400,2026-05-28 08:07:24,51.988823290501,4.389965320901,0,,,-3.81804638202,0.328084,0,0.042917324208,0.183395347076,25,5,11.46,0,0,0,0.077032810864,0,0,0,154.2, -2.9, -0.4,,,0,0,1024,1024,1684,1024,0,0,100,0,150.2,0,0,64,3.834,3.829,3.83,0,0,0,3.871,96.8,-3.81804638202,0,10,Assisted_Takeoff,
2500,2026-05-28 08:07:24,51.9888232470254,4.38996535348472,0,,,-3.81804638202,0.328084,0,0.0254499351976,0.200865163908,25,5,11.46,0,0,0,0.077032810864,0,0,-0.223694,154.2, -3.8, -0.2,,,0,0,1024,1024,1684,1024,0,0,100,0,150.1,0,0,64,3.834,3.829,3.83,0,0,0,3.871,96.8,-3.81804638202,0,10,Assisted_Takeoff,"Home Point updated. RTH altitude adjusted to 97m (Code: 30213)"
2600,2026-05-28 08:07:24,51.9888231347424,4.38996541994372,0,,,-3.81804638202,0.328084,0.223694,0.0184892722452,0.244468183676,25,5,11.46,0,0,0.223694,0.077032810864,-0.223694,0,-0.671082,154.2, -1.7, -0.2,,,0,0,1024,1024,1684,1024,0,0,100,0,150.1,0,0,64,3.834,3.829,3.83,0,0,0,3.871,96.8,-3.81804638202,0,6,P-GPS,
2700,2026-05-28 08:07:24,51.9888229999419,4.38996550892738,0.328084,,,-3.48996238202,0.328084,0.223694,0.071352692572,0.297558408472,25,5,11.46,0,0.328084,0.223694,0.077032810864,-0.223694,0,-1.342164,153.9, 0.3, 0.5,,,0,0,1024,1024,1684,1024,0,0,100,0,150.1,0,0,64,3.834,3.829,3.83,0,0,0,3.871,96.8,-3.48996238202,0.328084,6,P-GPS,
2800,2026-05-28 08:07:24,51.9888228552575,4.38996556427353,0.328084,,,-3.48996238202,0.328084,0.223694,0.125406500076,0.35179134984,25,5,11.46,0,0.328084,0.223694,0.125406500076,-0.223694,0,-2.013246,154, 1.7, 0.5,,,0,0,1024,1024,1684,1024,0,0,100,0,150.1,0,0,64,3.834,3.829,3.83,0,0,0,3.871,96.8,-3.48996238202,0.328084,6,P-GPS,
2900,2026-05-28 08:07:24,51.988822739299,4.38996556880039,0.656168,,,-3.16187838202,0.328084,0.223694,0.166587603756,0.394110905,25,5,11.46,0,0.656168,0.223694,0.166587603756,-0.223694,0,-2.684328,154, 1.3, 0.2,,,0,0,1024,1024,1024,1024,0,0,0,0,150.1,0,0,64,3.834,3.829,3.83,0,0,0,3.871,96.8,-3.16187838202,0.656168,6,P-GPS,
3000,2026-05-28 08:07:24,51.988822662206,4.389965547912,1.312336,,,-2.50571038202,1.312336,0,0.193262145292,0.42262796628,25,5,11.46,0,1.312336,0.223694,0.193262145292,0,0,-3.35541,154.2, 0.8, -0.8,,,0,0,1024,1024,1024,1024,0,0,0,0,150.1,0,0,64,3.834,3.829,3.83,0,0,0,3.871,96.8,-2.50571038202,1.312336,6,P-GPS,
3100,2026-05-28 08:07:24,51.9888225910177,4.38996544612568,1.64042,,,-2.17762638202,1.968504,0,0.216696857328,0.4572342666,25,5,11.46,0,1.64042,0.223694,0.216696857328,0,0,-3.802798,154.1, 0.3, -1.9,,,0,0,1024,1024,1024,1024,0,0,0,0,150.1,0,0,64,3.834,3.829,3.83,0,0,0,3.871,96.8,-2.17762638202,1.64042,6,P-GPS,
3200,2026-05-28 08:07:25,51.9888227930033,4.38996526409963,2.296588,,,-1.52145838202,2.296588,0,0.146171592604,0.54151576536,25,5,11.46,0,2.296588,0.223694,0.216696857328,0,0,-3.802798,153.8, -0.4, -2,,,0,0,1024,1024,1024,1024,0,0,0,0,150.1,0,0,64,3.834,3.829,3.83,0,0,0,3.871,96.8,-1.52145838202,2.296588,6,P-GPS,
3300,2026-05-28 08:07:25,51.9888226150595,4.38996517098379,2.952756,,,-0.86529038202,2.952756,0,0.214167001604,0.60972442896,25,5,11.46,0,2.952756,0.223694,0.216696857328,0,0,-3.35541,153.9, -0.1, -2.2,,,0,0,1024,1024,1024,1024,0,0,0,0,150.1,0,0,64,3.834,3.829,3.83,0,0,0,3.871,96.8,-0.86529038202,2.952756,6,P-GPS,
3400,2026-05-28 08:07:25,51.988822605552,4.38996509380416,3.28084,,,-0.53720638202,3.28084,0,0.222331371944,0.6274114374,25,5,11.46,0,3.28084,0.223694,0.222331371944,0,0,-2.908022,153.7, 0.4, -1.8,,,0,0,1024,1024,1024,1024,0,0,0,0,150.1,0,0,64,3.834,3.829,3.83,0,0,0,3.871,96.8,-0.53720638202,3.28084,6,P-GPS,
3500,2026-05-28 08:07:25,51.9888226127859,4.38996501600458,3.608924,,,-0.20912238202,3.937008,0,0.225963917992,0.64508860332,25,5,11.464,0,3.608924,0.223694,0.225963917992,0,0,-2.23694,153.8, 0.7, -1.9,,,0,0,1024,1024,1024,1024,0,0,0,0,150.1,0,0,64,3.811,3.804,3.8,0,0,0,2.72,96.98,-0.20912238202,3.608924,6,P-GPS,
3600,2026-05-28 08:07:25,51.9888223595682,4.38996504735707,3.937008,,,0.11896161798,4.265092,0,0.311370088704,0.73774280576,26,5,11.464,0.11896161798,3.937008,0.223694,0.311370088704,0,0,-1.565858,153.8, 1, -2.2,,,0,0,1024,1024,1661,1024,0,0,97,0,150.1,0,0,64,3.811,3.804,3.8,0,0,0,2.72,96.98,0.11896161798,3.937008,6,P-GPS,
3700,2026-05-28 08:07:25,51.9888223754594,4.38996494393093,4.265092,,,0.44704561798,4.265092,0,0.312652897144,0.76169293776,26,5,11.464,0.44704561798,4.265092,0.223694,0.312652897144,0,0,-0.894776,153.7, 0.6, -2.5,,,0,0,1024,1024,1024,1024,0,0,0,0,150.1,0,0,64,3.811,3.804,3.8,0,0,0,2.72,96.98,0.44704561798,4.265092,6,P-GPS,
3800,2026-05-28 08:07:25,51.9888225567096,4.38996474088786,4.265092,,,0.44704561798,4.593176,0,0.273109588792,0.84203086684,26,5,11.464,0.44704561798,4.265092,0.223694,0.312652897144,0,0,-0.671082,153.7, 0, -3.3,,,0,0,1024,1024,1024,1024,0,0,0,0,150.1,0,0,64,3.811,3.804,3.8,0,0,0,2.72,96.98,0.44704561798,4.265092,6,P-GPS,
3900,2026-05-28 08:07:25,51.9888226289665,4.38996463733133,4.593176,,,0.77512961798,4.593176,0,0.265850074124,0.87719162912,26,5,11.464,0.77512961798,4.593176,0.223694,0.312652897144,0,0,-0.447388,153.8, -0.9, -3.2,,,0,0,1024,1024,1024,1024,0,0,0,0,150.1,0,0,64,3.811,3.804,3.8,0,0,0,2.72,96.98,0.77512961798,4.593176,6,P-GPS,
4000,2026-05-28 08:07:25,51.9888227278509,4.3899643355456,4.593176,,,0.77512961798,4.593176,0,0.292046269188,0.95399937436,26,5,11.464,0.77512961798,4.593176,0.223694,0.312652897144,0,0,-0.223694,153.8, -1.4, -2.6,,,0,0,1024,1024,1024,1024,0,0,0,0,150.1,0,0,64,3.811,3.804,3.8,0,0,0,2.72,96.98,0.77512961798,4.593176,6,P-GPS,
4100,2026-05-28 08:07:25,51.9888228262909,4.38996424185634,4.92126,,,1.10321361798,4.593176,0,0.29182087548,0.99562995312,26,5,11.464,1.10321361798,4.92126,0.223694,0.312652897144,0,0,0,153.9, -2.1, -2,,,0,0,1024,1024,1024,1024,0,0,0,0,150.1,0,0,64,3.811,3.804,3.8,0,0,0,2.72,96.98,1.10321361798,4.92126,6,P-GPS,
4200,2026-05-28 08:07:25,51.9888228086561,4.38996424807095,4.92126,,,1.10321361798,4.593176,0,0.29352199102,1.00221131816,26,5,11.464,1.10321361798,4.92126,0.223694,0.312652897144,0,0,0,154.1, -2.5, -1.5,,,0,0,1024,1024,1024,1024,0,0,0,0,150.1,0,0,64,3.811,3.804,3.8,0,0,0,2.72,96.98,1.10321361798,4.92126,6,P-GPS,
4300,2026-05-28 08:07:26,51.9888228561755,4.38996419506368,4.92126,,,1.10321361798,4.593176,0,0.29669292288,1.0232447834,26,5,11.464,1.10321361798,4.92126,0.223694,0.312652897144,0,0,0,154, -2.4, -1.7,,,0,0,1024,1024,1024,1024,0,0,0,0,150.1,0,0,64,3.811,3.804,3.8,0,0,0,2.72,96.98,1.10321361798,4.92126,6,P-GPS,
4400,2026-05-28 08:07:26,51.9888228299423,4.38996420915533,4.92126,,,1.10321361798,4.593176,0,0.29782809352,1.03332680472,26,5,11.359,1.10321361798,4.92126,0.223694,0.312652897144,0,0,0,154, -2, -1.9,,,0,0,1024,1024,1024,1024,0,0,0,0,150.1,0,0,64,3.803,3.799,3.8,0,0,0,8.544,96.8,1.10321361798,4.92126,6,P-GPS,
4500,2026-05-28 08:07:26,51.9888228387209,4.38996418232238,4.92126,,,1.10321361798,4.593176,0,0.301918316748,1.04015423276,26,5,11.359,1.10321361798,4.92126,0.223694,0.312652897144,0,0,0,154.1, -1.8, -1.6,,,0,0,1024,1024,1024,1024,0,0,0,0,150.1,0,0,64,3.803,3.799,3.8,0,0,0,8.544,96.8,1.10321361798,4.92126,6,P-GPS,
4600,2026-05-28 08:07:26,51.9888229140377,4.38996410453107,4.92126,,,1.10321361798,4.593176,0,0.308015757888,1.0727198506,26,5,11.359,1.10321361798,4.92126,0.223694,0.312652897144,0,0,0,154.1, -1.8, -1.8,,,0,0,1024,1024,1024,1024,0,0,0,0,150.1,0,0,64,3.803,3.799,3.8,0,0,0,8.544,96.8,1.10321361798,4.92126,6,P-GPS,
4700,2026-05-28 08:07:26,51.9888229086264,4.38996408575818,4.92126,,,1.10321361798,4.593176,0,0.31264436696,1.0773786434,26,5,11.359,1.10321361798,4.92126,0.223694,0.312652897144,0,0,0,154.2, -1.9, -1.5,,,0,0,1024,1024,1024,1024,0,0,0,0,150.1,0,0,64,3.803,3.799,3.8,0,0,0,8.544,96.8,1.10321361798,4.92126,6,P-GPS,
4800,2026-05-28 08:07:26,51.9888228870049,4.38996392996123,4.92126,,,1.10321361798,4.593176,0,0.34834646784,1.11326119048,26,5,11.359,1.10321361798,4.92126,0.223694,0.34834646784,0,0,0,154.1, -2.3, -0.8,,,0,0,1024,1024,1024,1024,0,0,0,0,150.1,0,0,64,3.803,3.799,3.8,0,0,0,8.544,96.8,1.10321361798,4.92126,6,P-GPS,
4900,2026-05-28 08:07:26,51.9888228444607,4.38996389516123,4.92126,,,1.10321361798,4.593176,0,0.36082022152,1.13063979996,26,5,11.359,1.10321361798,4.92126,0.223694,0.36082022152,0,0,0,154.1, -2.3, -1.3,,,0,0,1024,1024,1024,1024,0,0,0,0,150.1,0,0,64,3.803,3.799,3.8,0,0,0,8.544,96.8,1.10321361798,4.92126,6,P-GPS,
5000,2026-05-28 08:07:26,51.988822897822,4.38996367564026,4.92126,,,1.10321361798,4.593176,0,0.40199476352,1.18366473604,26,5,11.359,1.10321361798,4.92126,0.223694,0.40199476352,0,0,0,154.1, -1.9, -2.1,,,0,0,1024,1024,1024,1024,0,0,0,0,150.1,0,0,64,3.803,3.799,3.8,0,0,0,8.544,96.8,1.10321361798,4.92126,6,P-GPS,"Max Height Above Ground Level (AGL): 2m."
5100,2026-05-28 08:07:26,51.9888228263174,4.38996364914598,4.593176,,,0.77512961798,4.265092,0,0.41520014452,1.21042654792,26,5,11.359,1.10321361798,4.92126,0.223694,0.41520014452,0,0,0,154, -0.6, -2.7,,,0,0,1024,1024,1024,1024,0,0,0,0,150.1,0,0,64,3.803,3.799,3.8,0,0,0,8.544,96.8,0.77512961798,4.593176,6,P-GPS,
5200,2026-05-28 08:07:26,51.9888227626782,4.38996347313153,4.593176,,,0.77512961798,4.265092,0,0.46014437168,1.2562828486,26,5,11.359,1.10321361798,4.92126,0.223694,0.46014437168,0,0,0,153.9, -0.6, -2.5,,,0,0,1024,1024,1024,1024,0,0,0,0,150.1,0,0,64,3.803,3.799,3.8,0,0,0,8.544,96.8,0.77512961798,4.593176,6,P-GPS,
5300,2026-05-28 08:07:27,51.9888227140955,4.38996347666337,4.593176,,,0.77512961798,4.265092,0,0.465633217,1.27402891216,26,5,11.359,1.10321361798,4.92126,0.223694,0.465633217,0,0,0,153.8, -0.7, -2.3,,,0,0,1024,1024,1024,1024,0,0,0,0,150.1,0,0,64,3.803,3.799,3.8,0,0,0,8.544,96.8,0.77512961798,4.593176,6,P-GPS,
5400,2026-05-28 08:07:27,51.9888226251286,4.38996352212881,4.593176,,,0.77512961798,4.265092,0,0.469324162,1.30805778464,26,5,11.403,1.10321361798,4.92126,0.223694,0.469324162,0,0,0,153.9, -1, -1.2,,,0,0,1024,1024,1024,1024,0,0,0,0,150.1,0,0,64,3.794,3.789,3.786,0,0,0,5.944,96.98,0.77512961798,4.593176,6,P-GPS,
5500,2026-05-28 08:07:27,51.9888225822523,4.38996353913101,4.593176,,,0.77512961798,4.265092,0,0.4729494902,1.32416014736,26,5,11.403,1.10321361798,4.92126,0.223694,0.4729494902,0,0,0,154.2, -1.1, -0.7,,,0,0,1024,1024,1024,1024,0,0,0,0,150.1,0,0,64,3.794,3.789,3.786,0,0,0,5.944,96.98,0.77512961798,4.593176,6,P-GPS,
5600,2026-05-28 08:07:27,51.9888225980329,4.38996349015288,4.593176,,,0.77512961798,4.265092,0,0.48012796812,1.33657812676,26,5,11.403,1.10321361798,4.92126,0.223694,0.48012796812,0,0,0,154.3, -0.8, -0.5,,,0,0,1024,1024,1024,1024,0,0,0,0,150.1,0,0,64,3.794,3.789,3.786,0,0,0,5.944,96.98,0.77512961798,4.593176,6,P-GPS,
5700,2026-05-28 08:07:27,51.9888225430554,4.38996346037367,4.593176,,,0.77512961798,4.265092,0,0.49528216808,1.35772314056,26,5,11.403,1.10321361798,4.92126,0.223694,0.49528216808,0,0,0,154.3, -0.3, -1.1,,,0,0,1024,1024,1024,1024,0,0,0,0,150.1,0,0,64,3.794,3.789,3.786,0,0,0,5.944,96.98,0.77512961798,4.593176,6,P-GPS,
5800,2026-05-28 08:07:27,51.9888223121349,4.38996339719479,4.593176,,,0.77512961798,4.265092,0,0.55174542448,1.44316277584,26,5,11.403,1.10321361798,4.92126,0.223694,0.55174542448,0,0,0,154.3, -0.1, -1.6,,,0,0,1024,1024,1024,1024,0,0,0,0,150.1,0,0,64,3.794,3.789,3.786,0,0,0,5.944,96.98,0.77512961798,4.593176,6,P-GPS,
5900,2026-05-28 08:07:27,51.9888222434078,4.38996332383954,4.593176,,,0.77512961798,4.265092,0,0.57977692144,1.47316933848,26,5,11.403,1.10321361798,4.92126,0.223694,0.57977692144,0,0,0,154.2, -0.1, -2.3,,,0,0,1024,1024,1024,1024,0,0,0,0,150.1,0,0,64,3.794,3.789,3.786,0,0,0,5.944,96.98,0.77512961798,4.593176,6,P-GPS,
6000,2026-05-28 08:07:27,51.9888221900485,4.38996323315474,4.593176,,,0.77512961798,4.265092,0,0.60773295908,1.50134847324,26,5,11.403,1.10321361798,4.92126,0.223694,0.60773295908,0,0,0,154.1, -0.1, -2.9,,,0,0,1024,1024,1024,1024,0,0,0,0,150.1,0,0,64,3.794,3.789,3.786,0,0,0,5.944,96.98,0.77512961798,4.593176,6,P-GPS,
6100,2026-05-28 08:07:27,51.9888221456151,4.38996316024905,4.593176,,,0.77512961798,4.265092,0,0.6305610438,1.52439637424,26,5,11.403,1.10321361798,4.92126,0.223694,0.6305610438,0,0,0,154.1, -0.3, -2.8,,,0,0,1024,1024,1024,1024,0,0,0,0,150.1,0,0,64,3.794,3.789,3.786,0,0,0,5.944,96.98,0.77512961798,4.593176,6,P-GPS,
6200,2026-05-28 08:07:27,51.988822171914,4.38996338358922,4.593176,,,0.77512961798,4.265092,0,0.5851214098,1.57548561472,26,5,11.403,1.10321361798,4.92126,0.223694,0.6305610438,0,0,0,154.2, -0.8, -2,,,0,0,1024,1024,1024,1024,0,0,0,0,150.1,0,0,64,3.794,3.789,3.786,0,0,0,5.944,96.98,0.77512961798,4.593176,6,P-GPS,
6300,2026-05-28 08:07:28,51.988822156156,4.38996336604882,4.593176,,,0.77512961798,4.265092,0,0.59181104256,1.58245411888,26,5,11.403,1.10321361798,4.92126,0.223694,0.6305610438,0,0,0,154.3, -1, -1.8,,,0,0,1024,1024,1024,1024,0,0,0,0,150.1,0,0,64,3.794,3.789,3.786,0,0,0,5.944,96.98,0.77512961798,4.593176,6,P-GPS,
6400,2026-05-28 08:07:28,51.9888221880429,4.38996336286306,4.593176,,,0.77512961798,4.265092,0,0.58506563552,1.5941109434,26,5,11.403,1.10321361798,4.92126,0.223694,0.6305610438,0,0,0,154.2, -0.8, -1.7,,,0,0,1024,1024,1024,1024,0,0,0,0,150.1,0,0,64,3.794,3.789,3.786,0,0,0,5.944,96.98,0.77512961798,4.593176,6,P-GPS,
