time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),wind_speed(mph),wind_direction(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
2300,2026-05-28 08:09:59,51.9888218960888,4.38996939445218,0,,,-3.81804638202,0.328084,0,0.211604665564,0.58401904756,26,5,11.321,0,0,0,0.211604665564,0,0,0,156.7, 3.4, -1.8,,,0,0,1024,1024,1159,1024,0,0,20,0,156.6,0,0,58,3.782,3.779,3.779,0,0,0,3.511,98.06,-3.81804638202,0,10,Assisted_Takeoff,
2400,2026-05-28 08:09:59,51.9888218723074,4.38996938727701,0,,,-3.81804638202,0.328084,0,0.220201450616,0.59284450716,26,5,11.321,0,0,0,0.220201450616,0,0,0,156.7, 3.4, -1.8,,,0,0,1024,1024,1305,1024,0,0,43,0,156.6,0,0,58,3.782,3.779,3.779,0,0,0,3.511,98.06,-3.81804638202,0,10,Assisted_Takeoff,
2500,2026-05-28 08:09:59,51.9888219227841,4.38996926038434,0,,,-3.81804638202,0.328084,0,0.217175531884,0.62678479696,26,5,11.321,0,0,0,0.220201450616,0,0,0,156.8, 3.5, -1.8,,,0,0,1024,1024,1367,1024,0,0,52,0,156.6,0,0,58,3.782,3.779,3.779,0,0,0,3.511,98.06,-3.81804638202,0,10,Assisted_Takeoff,
2600,2026-05-28 08:09:59,51.9888219071069,4.38996924394596,0,,,-3.81804638202,0.328084,0,0.223983602968,0.63359253996,26,5,11.321,0,0,0,0.223983602968,0,0,0,156.8, 3.4, -1.8,,,0,0,1024,1024,1367,1024,0,0,52,0,156.6,0,0,58,3.782,3.779,3.779,0,0,0,3.511,98.06,-3.81804638202,0,10,Assisted_Takeoff,
2700,2026-05-28 08:09:59,51.9888219473382,4.38996928870175,0,,,-3.81804638202,0.328084,0,0.206205387176,0.65138453528,26,5,11.321,0,0,0,0.223983602968,0,0,0,156.8, 3.4, -1.8,,,0,0,1024,1024,1414,1024,0,0,59,0,156.6,0,0,58,3.782,3.779,3.779,0,0,0,3.511,98.06,-3.81804638202,0,10,Assisted_Takeoff,
2800,2026-05-28 08:09:59,51.9888219367513,4.38996927870654,0,,,-3.81804638202,0.328084,0,0.2106709385,0.65585303936,26,5,11.321,0,0,0,0.223983602968,0,0,0,156.8, 3.4, -1.8,,,0,0,1024,1024,1367,1024,0,0,52,0,156.6,0,0,58,3.782,3.779,3.779,0,0,0,3.511,98.06,-3.81804638202,0,10,Assisted_Takeoff,
2900,2026-05-28 08:10:00,51.9888218054977,4.389969308959,0,,,-3.81804638202,0.328084,0,0.249637147096,0.70422246348,26,5,11.321,0,0,0,0.249637147096,0,0,0,156.7, 3.2, -1.8,,,0,0,1024,1024,1684,1024,0,0,100,0,156.6,0,0,58,3.782,3.779,3.779,0,0,0,3.511,98.06,-3.81804638202,0,10,Assisted_Takeoff,
3000,2026-05-28 08:10:00,51.9888217930371,4.38996929803677,0,,,-3.81804638202,0.328084,0,0.254793971408,0.70938650564,26,5,11.321,0,0,0,0.254793971408,0,0,0,156.6, 1.7, -1.7,,,0,0,1024,1024,1684,1024,0,0,100,0,156.6,0,0,58,3.782,3.779,3.779,0,0,0,3.511,98.06,-3.81804638202,0,10,Assisted_Takeoff,
3100,2026-05-28 08:10:00,51.9888218496604,4.38996933096451,0,,,-3.81804638202,0.328084,0,0.232948498268,0.7313320444,26,5,11.339,0,0,0,0.254793971408,0,0,-0.223694,155.8, -1.9, -1,,,0,0,1024,1024,1684,1024,0,0,100,0,156.4,0,0,58,3.77,3.765,3.762,0,0,0,1.909,98.06,-3.81804638202,0,10,Assisted_Takeoff,
3200,2026-05-28 08:10:00,51.9888218391571,4.3899693616816,0,,,-3.81804638202,0.328084,0,0.233585309312,0.73922574544,26,5,11.339,0,0,0,0.254793971408,0,0,-0.447388,155.6, -2.1, -0.3,,,0,0,1024,1024,1684,1024,0,0,100,0,155.9,0,0,58,3.77,3.765,3.762,0,0,0,1.909,98.06,-3.81804638202,0,6,P-GPS,
3300,2026-05-28 08:10:00,51.9888217044308,4.38996941501063,0,,,-3.81804638202,0.328084,0,0.275611557376,0.78981957908,26,5,11.339,0,0,0,0.275611557376,0,0,-0.894776,155.6, -0.3, 0.5,,,0,0,1024,1024,1684,1024,0,0,100,0,155.8,0,0,58,3.77,3.765,3.762,0,0,0,1.909,98.06,-3.81804638202,0,6,P-GPS,
3400,2026-05-28 08:10:00,51.9888216647586,4.38996942299037,0.328084,,,-3.48996238202,0.328084,0,0.288982292712,0.80440619372,26,5,11.339,0,0.328084,0,0.288982292712,0,0,-1.342164,155.6, 0.4, 0.7,,,0,0,1024,1024,1684,1024,0,0,100,0,155.8,0,0,58,3.77,3.765,3.762,0,0,0,1.909,98.06,-3.48996238202,0.328084,6,P-GPS,
3500,2026-05-28 08:10:00,51.9888216979887,4.38996920790804,0.656168,,,-3.16187838202,0.328084,0,0.29479823778,0.85422574912,26,5,11.339,0,0.656168,0,0.29479823778,0,0,-2.013246,155.5, 0, -0.2,,,0,0,1024,1024,1684,1024,0,0,100,0,155.8,0,0,58,3.77,3.765,3.762,0,0,0,1.909,98.06,-3.16187838202,0.656168,6,P-GPS,
3600,2026-05-28 08:10:00,51.9888216899524,4.38996909922077,0.984252,,,-2.83379438202,0.328084,0,0.308701453448,0.8788222066,26,5,11.339,0,0.984252,0,0.308701453448,0,0,-2.908022,155.5, 0.1, -0.8,,,0,0,1024,1024,1684,1024,0,0,100,0,155.8,0,0,58,3.77,3.765,3.762,0,0,0,1.909,98.06,-2.83379438202,0.984252,6,P-GPS,
3700,2026-05-28 08:10:00,51.9888217862752,4.38996905014674,1.312336,,,-2.50571038202,1.312336,0,0.284807095728,0.91565619728,25,5,11.339,0,1.312336,0,0.308701453448,0,0,-3.579104,155.6, -0.5, -1.1,,,0,0,1024,1024,1024,1024,0,0,0,0,155.8,0,0,58,3.77,3.765,3.762,0,0,0,1.909,98.06,-2.50571038202,1.312336,6,P-GPS,
3800,2026-05-28 08:10:00,51.9888218704791,4.38996888635215,1.968504,,,-1.84954238202,1.968504,0.3131716,0.284699484176,0.96359255052,25,5,11.339,0,1.968504,0.3131716,0.308701453448,0.223694,-0.223694,-4.47388,156, -1.6, -0.8,,,0,0,1024,690,1024,1024,0,-51,0,0,155.8,0,0,58,3.77,3.765,3.762,0,0,0,1.909,98.06,-1.84954238202,1.968504,6,P-GPS,"Home Point updated. RTH altitude adjusted to 97m (Code: 30213)"
3900,2026-05-28 08:10:00,51.9888220690077,4.38996873047256,2.624672,,,-1.19337438202,2.624672,0.3131716,0.2685695624,1.04404858984,25,5,11.339,0,2.624672,0.3131716,0.308701453448,0.223694,-0.223694,-4.697574,155.6, -3, -2.7,,,0,0,1389,848,1024,1024,55,-27,0,0,155.8,0,0,58,3.77,3.765,3.762,0,0,0,1.909,98.06,-1.19337438202,2.624672,6,P-GPS,
4000,2026-05-28 08:10:01,51.9888222138039,4.3899685794658,3.28084,,,-0.53720638202,3.28084,0.223694,0.279679798976,1.10683402492,25,5,11.339,0,3.28084,0.3131716,0.308701453448,0.223694,0,-4.47388,156.2, -4.7, -13.5,,,0,0,1549,1024,1024,1024,80,0,0,0,155.8,0,0,58,3.77,3.765,3.762,0,0,0,1.909,98.06,-0.53720638202,3.28084,6,P-GPS,
4100,2026-05-28 08:10:01,51.988822378327,4.38996879913811,3.937008,,,0.11896161798,3.937008,0.4921268,0.220044626464,1.184547282,26,5,11.187,0.11896161798,3.937008,0.4921268,0.308701453448,0.447388,0.223694,-4.026492,156.1, -12.4, -9.8,,,0,0,1684,948,1024,1024,100,-12,0,0,155.8,0,0,58,3.709,3.707,3.72,0,0,0,6.33,98.06,0.11896161798,3.937008,6,P-GPS,
4200,2026-05-28 08:10:01,51.9888225289467,4.3899691021008,4.593176,,,0.77512961798,4.593176,0.447388,0.155819886876,1.2720308806,26,5,11.187,0.77512961798,4.593176,0.4921268,0.308701453448,0,0.447388,-3.579104,157.3, -25.8, -5.2,,,0,0,1684,1024,1024,1024,100,0,0,0,155.8,0,0,58,3.709,3.707,3.72,0,0,0,6.33,98.06,0.77512961798,4.593176,6,P-GPS,
4300,2026-05-28 08:10:01,51.9888225545458,4.38996961915739,5.249344,,,1.43129761798,5.249344,0.7158208,0.058430448064,1.38857944076,26,5,11.187,1.43129761798,5.249344,0.7158208,0.308701453448,-0.223694,0.671082,-2.684328,157.8, -30.8, -2.7,,,0,0,1494,1024,1024,1024,71,0,0,0,155.8,0,0,58,3.709,3.707,3.72,0,0,0,6.33,98.06,1.43129761798,5.249344,6,P-GPS,
4400,2026-05-28 08:10:01,51.988822285423,4.38997032432952,5.577428,,,1.75938161798,5.577428,1.4316416,0.133649282492,1.57497380368,26,5,11.187,1.75938161798,5.577428,1.4316416,0.308701453448,-0.894776,1.11847,-1.789552,157.3, -30.4, -2.3,,,0,0,1024,1024,1024,1024,0,0,0,0,155.8,0,0,58,3.709,3.707,3.72,0,0,0,6.33,98.06,1.75938161798,5.577428,6,P-GPS,
4500,2026-05-28 08:10:01,51.9888219190579,4.38997080027462,5.577428,,,1.75938161798,5.577428,2.0579848,0.295473106568,1.74615491152,25,5,11.187,1.75938161798,5.577428,2.0579848,0.308701453448,-1.565858,1.342164,-1.11847,156.7, -29.4, -2,,,0,0,1022,965,1024,1024,-0,-9,0,0,155.8,0,0,58,3.709,3.707,3.72,0,0,0,6.33,98.06,1.75938161798,5.577428,6,P-GPS,
4600,2026-05-28 08:10:01,51.9888212061646,4.38997184874838,5.905512,,,2.08746561798,5.577428,2.5501116,0.64439962692,2.09707355792,25,5,11.187,2.08746561798,5.905512,2.5501116,0.64439962692,-2.013246,1.565858,-0.447388,156.1, -15.1, -0.4,,,0,0,1022,965,1024,1024,-0,-9,0,0,155.8,0,0,58,3.709,3.707,3.72,0,0,0,6.33,98.06,2.08746561798,5.905512,6,P-GPS,
4700,2026-05-28 08:10:01,51.9888205866887,4.38997259207046,5.905512,,,2.08746561798,5.905512,2.5501116,0.92254596128,2.3781004698,26,5,11.187,2.08746561798,5.905512,2.5501116,0.92254596128,-2.013246,1.565858,-0.223694,153.2, -0.5, 0.9,,,0,0,1024,698,1024,1024,0,-49,0,0,155.8,0,0,58,3.709,3.707,3.72,0,0,0,6.33,98.06,2.08746561798,5.905512,6,P-GPS,
4800,2026-05-28 08:10:01,51.9888197966816,4.38997365662921,5.905512,,,2.08746561798,5.905512,2.23694,1.29656172128,2.75264772588,26,5,11.187,2.08746561798,5.905512,2.5501116,1.29656172128,-1.789552,1.342164,0,153.7, -1.1, -6.3,,,0,0,1024,1024,1024,1024,0,0,0,0,155.8,0,0,58,3.709,3.707,3.72,0,0,0,6.33,98.06,2.08746561798,5.905512,6,P-GPS,
4900,2026-05-28 08:10:01,51.9888197146805,4.38997423932617,5.905512,,,2.08746561798,5.905512,2.0579848,1.40885175112,2.88694563044,26,5,11.187,2.08746561798,5.905512,2.5501116,1.40885175112,-1.565858,1.342164,0,153.4, -2.4, -4.1,,,0,0,1070,820,1024,1024,7,-31,0,0,155.8,0,0,58,3.709,3.707,3.72,0,0,0,6.33,98.06,2.08746561798,5.905512,6,P-GPS,
5000,2026-05-28 08:10:02,51.9888191132816,4.38997516522327,5.905512,,,2.08746561798,5.905512,1.7448132,1.7110728894,3.189304564,26,5,11.187,2.08746561798,5.905512,2.5501116,1.7110728894,-1.342164,1.11847,0,153.7, -1.1, -1,,,0,0,1082,662,1024,1024,9,-55,0,0,155.8,0,0,58,3.709,3.707,3.72,0,0,0,6.33,98.06,2.08746561798,5.905512,6,P-GPS,"Max Height Above Ground Level (AGL): 2m."
5100,2026-05-28 08:10:02,51.9888188553809,4.38997548158303,5.577428,,,1.75938161798,5.905512,1.5882274,1.82792656768,3.3072179536,26,5,11.224,2.08746561798,5.905512,2.5501116,1.82792656768,-1.11847,1.11847,0,154.7, -2.3, -6.1,,,0,0,1096,913,1024,1024,11,-17,0,0,155.8,0,0,58,3.746,3.744,3.739,0,0,0,7.876,98.24,1.75938161798,5.577428,6,P-GPS,
5200,2026-05-28 08:10:02,51.9888183780552,4.38997627735546,5.577428,,,1.75938161798,5.577428,1.5882274,2.07747053892,3.5568242608,26,5,11.224,2.08746561798,5.905512,2.5501116,2.07747053892,-1.11847,1.11847,0.223694,153.9, -3.2, -10.5,,,0,0,1082,847,1024,1024,9,-27,0,0,155.8,0,0,58,3.746,3.744,3.739,0,0,0,7.876,98.24,1.75938161798,5.577428,6,P-GPS,
5300,2026-05-28 08:10:02,51.9888172243257,4.3899766397687,5.577428,,,1.75938161798,5.577428,1.6105968,2.44563328036,3.985564432,26,5,11.224,2.08746561798,5.905512,2.5501116,2.44563328036,-0.894776,1.342164,0,153.7, -3.3, -8.2,,,0,0,1085,726,1024,1024,9,-45,0,0,155.8,0,0,58,3.746,3.744,3.739,0,0,0,7.876,98.24,1.75938161798,5.577428,6,P-GPS,
5400,2026-05-28 08:10:02,51.9888168456656,4.3899776001464,5.577428,,,1.75938161798,5.577428,1.7000744,2.69012803884,4.2417652276,26,5,11.224,2.08746561798,5.905512,2.5501116,2.69012803884,-0.671082,1.565858,0,153.8, -2.9, -6.9,,,0,0,1085,726,1024,1024,9,-45,0,0,155.8,0,0,58,3.746,3.744,3.739,0,0,0,7.876,98.24,1.75938161798,5.577428,6,P-GPS,
5500,2026-05-28 08:10:02,51.988816027403,4.38997870741756,5.577428,,,1.75938161798,5.577428,1.7000744,3.07868776256,4.6303807256,26,5,11.224,2.08746561798,5.905512,2.5501116,3.07868776256,-0.671082,1.565858,0,153.8, -2.3, -7.4,,,0,0,1109,797,1024,1024,13,-34,0,0,155.8,0,0,58,3.746,3.744,3.739,0,0,0,7.876,98.24,1.75938161798,5.577428,6,P-GPS,
5600,2026-05-28 08:10:02,51.9888157508009,4.38997980096142,5.249344,,,1.43129761798,5.577428,1.8342908,3.3175525996,4.895997532,26,5,11.224,2.08746561798,5.905512,2.5501116,3.3175525996,-0.447388,1.789552,0,153.7, -2.2, -7.2,,,0,0,1109,822,1024,1024,13,-31,0,0,155.8,0,0,58,3.746,3.744,3.739,0,0,0,7.876,98.24,1.43129761798,5.249344,6,P-GPS,
5700,2026-05-28 08:10:02,51.9888150891088,4.38998099622892,5.577428,,,1.75938161798,5.577428,1.8119214,3.6772967056,5.2571195908,26,5,11.224,2.08746561798,5.905512,2.5501116,3.6772967056,-0.223694,1.789552,0,153.7, -2.4, -6.6,,,0,0,1109,840,1024,1024,13,-28,0,0,155.8,0,0,58,3.746,3.744,3.739,0,0,0,7.876,98.24,1.75938161798,5.577428,6,P-GPS,
5800,2026-05-28 08:10:02,51.9888149060728,4.38998221310467,5.577428,,,1.75938161798,5.577428,2.0356154,3.9163715164,5.538550046,26,5,11.224,2.08746561798,5.905512,2.5501116,3.9163715164,-0.223694,2.013246,0,153.9, -2.7, -5,,,0,0,1109,769,1024,1024,13,-39,0,0,155.8,0,0,58,3.746,3.744,3.739,0,0,0,7.876,98.24,1.75938161798,5.577428,6,P-GPS,
5900,2026-05-28 08:10:02,51.9888142593547,4.38998374934821,5.577428,,,1.75938161798,5.577428,2.013246,4.328576254,5.9566602956,26,5,11.224,2.08746561798,5.905512,2.5501116,4.328576254,0,2.013246,0,154.1, -2.8, -3.8,,,0,0,1120,832,1024,1024,15,-29,0,0,155.8,0,0,58,3.746,3.744,3.739,0,0,0,7.876,98.24,1.75938161798,5.577428,6,P-GPS,
6000,2026-05-28 08:10:03,51.9888141125164,4.38998502187744,5.577428,,,1.75938161798,5.577428,2.013246,4.5755578892,6.2475723784,26,5,11.224,2.08746561798,5.905512,2.5501116,4.5755578892,0,2.013246,0,154.1, -2, -5,,,0,0,1139,903,1024,1024,17,-18,0,0,155.8,0,0,58,3.746,3.744,3.739,0,0,0,7.876,98.24,1.75938161798,5.577428,6,P-GPS,
6100,2026-05-28 08:10:03,51.9888138262051,4.38998640086551,5.577428,,,1.75938161798,5.249344,2.013246,4.878445038,6.5745408928,26,5,11.197,2.08746561798,5.905512,2.5501116,4.878445038,0,2.013246,0,154.1, -2.2, -3.4,,,0,0,1158,915,1024,1024,20,-17,0,0,155.8,0,0,58,3.737,3.733,3.729,0,0,0,6.817,98.24,1.75938161798,5.577428,6,P-GPS,
6200,2026-05-28 08:10:03,51.9888137493367,4.389987693071,5.577428,,,1.75938161798,5.249344,2.013246,5.1214568568,6.8662075688,26,5,11.197,2.08746561798,5.905512,2.5501116,5.1214568568,0,2.013246,0,154.3, -2.6, -2.4,,,0,0,1181,856,1024,1024,24,-25,0,0,155.8,0,0,58,3.737,3.733,3.729,0,0,0,6.817,98.24,1.75938161798,5.577428,6,P-GPS,
6300,2026-05-28 08:10:03,51.9888131685775,4.38998932285637,5.577428,,,1.75938161798,5.249344,2.013246,5.5405841668,7.2892718868,26,5,11.197,2.08746561798,5.905512,2.5501116,5.5405841668,0,2.013246,0,154.5, -2.9, -2,,,0,0,1181,856,1024,1024,24,-25,0,0,155.8,0,0,58,3.737,3.733,3.729,0,0,0,6.817,98.24,1.75938161798,5.577428,6,P-GPS,
6400,2026-05-28 08:10:03,51.9888130733762,4.38999058989915,5.577428,,,1.75938161798,5.249344,2.013246,5.7892718388,7.5760501112,26,5,11.197,2.08746561798,5.905512,2.5501116,5.7892718388,0,2.013246,0,154.7, -3.7, -2.1,,,0,0,1179,863,1024,1024,23,-24,0,0,155.8,0,0,58,3.737,3.733,3.729,0,0,0,6.817,98.24,1.75938161798,5.577428,6,P-GPS,
